FullClassPath,AntiPattern
net.azib.ipscan.gui.actions.HelpMenuActions,LazyClass
net.azib.ipscan.gui.actions.HelpMenuActions,LazyClass
net.azib.ipscan.gui.menu.ResultsContextMenu,LazyClass
net.azib.ipscan.gui.menu.ResultsContextMenu,LazyClass
net.azib.ipscan.gui.actions.ColumnsActions,LazyClass
net.azib.ipscan.gui.actions.ColumnsActions,LazyClass
net.azib.ipscan.gui.actions.GotoMenuActions,LazyClass
net.azib.ipscan.gui.actions.GotoMenuActions,LazyClass
net.azib.ipscan.gui.actions.FavoritesMenuActions,LazyClass
net.azib.ipscan.gui.actions.FavoritesMenuActions,LazyClass
net.azib.ipscan.gui.actions.ToolsActions,LazyClass
net.azib.ipscan.gui.actions.ToolsActions,LazyClass
net.azib.ipscan.gui.actions.ScanMenuActions,LazyClass
net.azib.ipscan.gui.actions.ScanMenuActions,LazyClass
net.azib.ipscan.gui.menu.OpenersContextMenu,LazyClass
net.azib.ipscan.gui.menu.OpenersContextMenu,LazyClass
net.azib.ipscan.gui.menu.ColumnsMenu,LazyClass
net.azib.ipscan.gui.menu.ColumnsMenu,LazyClass
