FullClassPath,AntiPattern
ca.mcgill.cs.jetuml.diagram.edges.StateTransitionEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.StateTransitionEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.ObjectReferenceEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.ObjectReferenceEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.ConstructorEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.ConstructorEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.NoteEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.NoteEdge,LazyClass
ca.mcgill.cs.jetuml.viewers.edges.UseCaseGeneralizationEdgeViewer,LazyClass
ca.mcgill.cs.jetuml.viewers.edges.UseCaseGeneralizationEdgeViewer,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.PointNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.PointNode,LazyClass
ca.mcgill.cs.jetuml.viewers.edges.UseCaseAssociationEdgeViewer,LazyClass
ca.mcgill.cs.jetuml.viewers.edges.UseCaseAssociationEdgeViewer,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.ObjectCollaborationEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.ObjectCollaborationEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.UseCaseAssociationEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.UseCaseAssociationEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.UseCaseNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.UseCaseNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.InitialStateNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.InitialStateNode,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.ReturnEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.ReturnEdge,LazyClass
ca.mcgill.cs.jetuml.viewers.edges.ObjectCollaborationEdgeViewer,LazyClass
ca.mcgill.cs.jetuml.viewers.edges.ObjectCollaborationEdgeViewer,LazyClass
ca.mcgill.cs.jetuml.viewers.edges.NoteEdgeViewer,LazyClass
ca.mcgill.cs.jetuml.viewers.edges.NoteEdgeViewer,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.UseCaseGeneralizationEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.edges.UseCaseGeneralizationEdge,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.StateNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.StateNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.FinalStateNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.FinalStateNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.NoteNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.NoteNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.InterfaceNode,LazyClass
ca.mcgill.cs.jetuml.diagram.nodes.InterfaceNode,LazyClass
