file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/ComposeActivity.java,io.github.hidroh.materialistic.ComposeActivity,onPrepareOptionsMenu/1[io.github.hidroh.materialistic.Menu],false,106,1,0,0,0,1,5,7,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/ComposeActivity.java,io.github.hidroh.materialistic.ComposeActivity,onBackPressed/0,false,154,2,3,1,2,4,13,11,1,4,0,13,0,0,0,1,0,0,0,1,0,0,1,0,0,2,5,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/ComposeActivity.java,io.github.hidroh.materialistic.ComposeActivity,createQuote/0,false,199,1,2,1,1,2,5,6,1,0,0,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/ComposeActivity.java,io.github.hidroh.materialistic.ComposeActivity,onCreate/1[io.github.hidroh.materialistic.Bundle],false,56,6,4,0,4,5,24,40,2,5,1,24,0,0,0,2,0,0,0,6,5,0,3,0,0,3,38,4,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/ComposeActivity.java,io.github.hidroh.materialistic.ComposeActivity,onCreateOptionsMenu/1[io.github.hidroh.materialistic.Menu],false,100,1,0,0,0,1,3,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/ComposeActivity.java,io.github.hidroh.materialistic.ComposeActivity,onOptionsItemSelected/1[io.github.hidroh.materialistic.MenuItem],false,115,5,6,0,6,8,18,34,7,1,1,18,3,2,0,7,0,0,0,2,1,0,2,0,0,0,27,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/ComposeActivity.java,io.github.hidroh.materialistic.ComposeActivity,toggleControls/1[boolean],false,209,0,2,2,0,2,3,8,1,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/ComposeActivity.java,io.github.hidroh.materialistic.ComposeActivity,send/0,false,172,4,5,1,4,1,7,7,0,1,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/ComposeActivity.java,io.github.hidroh.materialistic.ComposeActivity,onSent/1[java.lang.Boolean],false,181,3,4,2,2,5,6,18,0,0,1,6,1,1,0,1,0,0,0,0,0,0,2,0,0,0,11,0,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/materialistic-3.3/app/src/main/java/io/github/hidroh/materialistic/NetworkModule.java,io.github.hidroh.materialistic.NetworkModule$Anonymous1,createSocket/0,false,65,0,0,0,0,1,2,5,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1,0,false
