Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/base/AbstractGoogleModuleTestSupport.java,AbstractGoogleModuleTestSupport,154,3,5,0,3,false,false,5,false,false,5,6,12,15,0,false,false,false,true,false,public,0,0,0,true
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/base/AbstractIndentationTestSupport.java,AbstractIndentationTestSupport,224,7,10,0,5,false,false,4,false,false,9,18,12,11,0,false,false,false,true,false,public,0,0,0,true
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/chapter2filebasic/rule21filename/OuterTypeFilenameTest.java,OuterTypeFilenameTest,73,0,4,0,1,false,false,4,false,false,0,0,6,0,0,false,false,false,true,false,public,0,0,0,false
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/chapter2filebasic/rule231filetab/FileTabCharacterTest.java,FileTabCharacterTest,56,0,2,0,1,false,false,4,false,false,0,0,4,0,0,false,false,false,true,false,public,0,0,0,false
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/chapter2filebasic/rule232specialescape/IllegalTokenTextTest.java,IllegalTokenTextTest,109,0,2,0,1,false,false,4,false,false,0,0,3,0,0,false,false,false,true,false,public,0,0,0,false
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/chapter2filebasic/rule233nonascii/AvoidEscapedUnicodeCharactersTest.java,AvoidEscapedUnicodeCharactersTest,55,0,2,0,1,false,false,5,false,false,0,0,5,0,0,false,false,false,true,false,public,0,0,0,false
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/chapter3filestructure/rule32packagestate/LineLengthTest.java,LineLengthTest,55,0,2,0,1,false,false,3,false,false,0,0,4,0,0,false,false,false,true,false,public,0,0,0,false
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/chapter3filestructure/rule331nowildcard/AvoidStarImportTest.java,AvoidStarImportTest,52,0,2,0,1,false,false,4,false,false,0,0,3,0,0,false,false,false,true,false,public,0,0,0,false
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/chapter3filestructure/rule332nolinewrap/NoLineWrapTest.java,NoLineWrapTest,78,0,4,0,1,false,false,4,false,false,0,0,6,0,0,false,false,false,true,false,public,0,0,0,false
checkstyle-v8.39/src/it/java/com/google/checkstyle/test/chapter3filestructure/rule333orderingandspacing/CustomImportOrderTest.java,CustomImportOrderTest,203,6,9,0,1,false,false,4,false,false,0,0,5,0,0,false,false,false,true,false,public,0,0,0,false
