index,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
0,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/LogFX.java,LogFX,340,10,12,1,0,FALSE,FALSE,3,FALSE,FALSE,10,11,47,62,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/SetupMacTrayIcon.java,SetupMacTrayIcon,28,0,1,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,2,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
2,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/binding/BindableValue.java,BindableValue,26,1,2,1,1,FALSE,FALSE,2,FALSE,FALSE,0,1,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
3,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/concurrency/Cancellable.java,Cancellable,13,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
4,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/concurrency/TaskRunner.java,TaskRunner,184,5,6,0,1,FALSE,FALSE,2,TRUE,FALSE,7,8,11,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
5,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/config/Config.java,Config,204,3,10,0,3,FALSE,FALSE,1,FALSE,FALSE,3,9,28,24,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
6,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/config/ConfigParser.java,ConfigParser,323,3,11,0,0,FALSE,FALSE,2,TRUE,FALSE,30,17,14,43,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
7,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/config/ConfigProperties.java,ConfigProperties,38,7,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,15,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
8,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/config/Properties.java,Properties,96,5,4,0,3,FALSE,FALSE,1,FALSE,FALSE,7,0,5,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
9,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/data/LogLineColors.java,LogLineColors,25,2,2,0,2,FALSE,FALSE,3,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
10,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/file/FileChangeWatcher.java,FileChangeWatcher,160,8,2,0,0,FALSE,FALSE,3,TRUE,FALSE,9,1,16,23,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
11,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/file/FileContentReader.java,FileContentReader,139,0,0,0,0,FALSE,FALSE,3,TRUE,FALSE,0,0,6,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
12,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/file/FileLineStarts.java,FileLineStarts,66,2,7,0,2,FALSE,FALSE,3,FALSE,FALSE,3,3,1,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
13,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/file/FileReader.java,FileReader,665,10,13,1,1,FALSE,FALSE,2,TRUE,FALSE,57,19,17,72,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
14,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/file/OutsideRangeQueryResult.java,OutsideRangeQueryResult,37,3,4,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
15,LogFX-v0.9.1/src/main/java/com/athaydes/logfx/file/SuccessfulQueryResult.java,SuccessfulQueryResult,39,1,5,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
