index,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
0,jpass-v0.1.20/src/main/java/jpass/JPass.java,JPass,77,1,1,0,0,FALSE,FALSE,2,FALSE,FALSE,1,1,11,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1,jpass-v0.1.20/src/main/java/jpass/crypt/Aes256.java,Aes256,507,9,15,0,0,FALSE,FALSE,1,FALSE,FALSE,3,16,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
2,jpass-v0.1.20/src/main/java/jpass/crypt/Cbc.java,Cbc,255,10,8,0,0,FALSE,FALSE,1,FALSE,FALSE,11,9,2,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
3,jpass-v0.1.20/src/main/java/jpass/crypt/DecryptException.java,DecryptException,50,1,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
4,jpass-v0.1.20/src/main/java/jpass/crypt/io/CryptInputStream.java,CryptInputStream,180,8,3,0,0,FALSE,FALSE,3,FALSE,FALSE,4,0,5,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
5,jpass-v0.1.20/src/main/java/jpass/crypt/io/CryptOutputStream.java,CryptOutputStream,122,2,3,0,0,FALSE,FALSE,3,FALSE,FALSE,0,2,5,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
6,jpass-v0.1.20/src/main/java/jpass/data/DataModel.java,DataModel,174,5,13,4,7,FALSE,FALSE,2,FALSE,FALSE,2,6,4,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
7,jpass-v0.1.20/src/main/java/jpass/data/DocumentProcessException.java,DocumentProcessException,44,1,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
8,jpass-v0.1.20/src/main/java/jpass/data/DocumentRepository.java,DocumentRepository,156,3,4,0,0,FALSE,FALSE,2,FALSE,FALSE,4,4,15,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
9,jpass-v0.1.20/src/main/java/jpass/ui/CopiablePasswordField.java,CopiablePasswordField,53,2,1,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
10,jpass-v0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,EntryDetailsTable,145,4,5,0,0,FALSE,FALSE,3,FALSE,FALSE,2,6,15,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
11,jpass-v0.1.20/src/main/java/jpass/ui/EntryDialog.java,EntryDialog,312,21,6,1,1,FALSE,FALSE,2,FALSE,FALSE,7,3,23,36,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
12,jpass-v0.1.20/src/main/java/jpass/ui/GeneratePasswordDialog.java,GeneratePasswordDialog,265,18,3,0,1,FALSE,FALSE,3,FALSE,FALSE,8,3,22,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
13,jpass-v0.1.20/src/main/java/jpass/ui/JPassFrame.java,JPassFrame,358,19,13,1,6,FALSE,FALSE,3,FALSE,FALSE,9,3,30,78,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
14,jpass-v0.1.20/src/main/java/jpass/ui/MessageDialog.java,MessageDialog,349,12,14,0,3,FALSE,FALSE,2,FALSE,FALSE,9,34,32,14,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
15,jpass-v0.1.20/src/main/java/jpass/ui/SearchPanel.java,SearchPanel,162,6,4,2,1,FALSE,FALSE,2,FALSE,FALSE,4,3,16,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
16,jpass-v0.1.20/src/main/java/jpass/ui/StatusPanel.java,StatusPanel,74,3,3,2,1,FALSE,FALSE,2,FALSE,FALSE,0,2,5,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
17,jpass-v0.1.20/src/main/java/jpass/ui/SvgImageIcon.java,SvgImageIcon,170,6,10,0,4,FALSE,FALSE,3,FALSE,FALSE,6,12,20,17,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
18,jpass-v0.1.20/src/main/java/jpass/ui/TextComponentFactory.java,TextComponentFactory,115,0,6,0,0,FALSE,FALSE,3,FALSE,FALSE,0,3,5,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
19,jpass-v0.1.20/src/main/java/jpass/ui/action/AbstractMenuAction.java,AbstractMenuAction,59,1,0,0,0,FALSE,FALSE,3,FALSE,FALSE,1,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
20,jpass-v0.1.20/src/main/java/jpass/ui/action/CloseListener.java,CloseListener,55,0,1,0,0,FALSE,FALSE,2,TRUE,FALSE,1,1,3,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
21,jpass-v0.1.20/src/main/java/jpass/ui/action/MenuActionType.java,MenuActionType,284,22,4,0,3,FALSE,FALSE,3,FALSE,FALSE,5,1,21,34,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
22,jpass-v0.1.20/src/main/java/jpass/ui/action/TableListener.java,TableListener,106,0,4,0,0,FALSE,FALSE,2,TRUE,FALSE,6,4,7,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
23,jpass-v0.1.20/src/main/java/jpass/ui/action/TextComponentAction.java,TextComponentAction,48,1,0,0,0,FALSE,FALSE,3,FALSE,FALSE,1,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
24,jpass-v0.1.20/src/main/java/jpass/ui/action/TextComponentActionType.java,TextComponentActionType,242,8,4,0,3,FALSE,FALSE,4,FALSE,FALSE,14,1,13,36,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
25,jpass-v0.1.20/src/main/java/jpass/ui/action/TextComponentPopupListener.java,TextComponentPopupListener,96,7,3,0,0,FALSE,FALSE,4,TRUE,FALSE,2,3,5,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
26,jpass-v0.1.20/src/main/java/jpass/ui/action/Worker.java,Worker,98,1,3,0,0,FALSE,FALSE,1,TRUE,FALSE,1,1,3,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
27,jpass-v0.1.20/src/main/java/jpass/ui/helper/EntryHelper.java,EntryHelper,158,0,6,0,1,FALSE,FALSE,2,TRUE,FALSE,8,7,5,33,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
28,jpass-v0.1.20/src/main/java/jpass/ui/helper/FileHelper.java,FileHelper,424,0,12,0,0,FALSE,FALSE,2,TRUE,FALSE,26,24,11,52,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
29,jpass-v0.1.20/src/main/java/jpass/util/ClipboardUtils.java,ClipboardUtils,135,1,3,1,1,FALSE,FALSE,2,FALSE,FALSE,2,1,7,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
30,jpass-v0.1.20/src/main/java/jpass/util/Configuration.java,Configuration,101,3,6,0,5,FALSE,FALSE,1,FALSE,FALSE,4,11,6,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
31,jpass-v0.1.20/src/main/java/jpass/util/CryptUtils.java,CryptUtils,120,0,4,0,3,FALSE,FALSE,2,FALSE,FALSE,0,4,4,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
32,jpass-v0.1.20/src/main/java/jpass/util/DateUtils.java,DateUtils,58,2,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,2,4,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
33,jpass-v0.1.20/src/main/java/jpass/util/SpringUtilities.java,SpringUtilities,189,0,3,0,1,FALSE,FALSE,2,FALSE,FALSE,2,18,4,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
34,jpass-v0.1.20/src/main/java/jpass/util/StringUtils.java,StringUtils,83,0,3,0,0,FALSE,FALSE,2,FALSE,FALSE,3,4,0,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
35,jpass-v0.1.20/src/main/java/jpass/xml/bind/Entries.java,Entries,59,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,1,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
36,jpass-v0.1.20/src/main/java/jpass/xml/bind/Entry.java,Entry,185,7,13,6,7,FALSE,FALSE,1,FALSE,FALSE,0,6,2,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
37,jpass-v0.1.20/src/main/java/jpass/xml/converter/XmlConverter.java,XmlConverter,81,2,2,0,0,FALSE,FALSE,2,TRUE,FALSE,0,3,7,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
