index,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
0,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/AmazeFileManagerModule.java,AmazeFileManagerModule,43,0,1,0,0,FALSE,FALSE,4,FALSE,FALSE,0,3,9,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/adapters/AppsAdapter.java,AppsAdapter,348,9,4,1,1,FALSE,FALSE,2,TRUE,FALSE,19,7,43,48,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
2,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/adapters/ColorAdapter.java,ColorAdapter,94,3,3,0,2,FALSE,FALSE,2,TRUE,FALSE,1,8,12,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
3,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/adapters/CompressedExplorerAdapter.java,CompressedExplorerAdapter,381,12,9,0,3,FALSE,FALSE,3,TRUE,FALSE,23,11,35,32,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
4,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/adapters/HiddenAdapter.java,HiddenAdapter,174,8,5,0,2,FALSE,FALSE,2,TRUE,FALSE,4,6,23,12,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
5,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/adapters/RecyclerAdapter.java,RecyclerAdapter,1132,16,24,2,7,FALSE,FALSE,2,TRUE,FALSE,101,37,59,94,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
6,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/AppDataParcelable.java,AppDataParcelable,125,4,2,0,0,FALSE,FALSE,3,FALSE,FALSE,1,2,3,8,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
7,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/CompressedObjectParcelable.java,CompressedObjectParcelable,153,9,4,0,1,FALSE,FALSE,3,FALSE,FALSE,6,4,4,12,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
8,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/IconDataParcelable.java,IconDataParcelable,99,7,4,1,0,FALSE,FALSE,3,FALSE,FALSE,2,3,3,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
9,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/LayoutElementParcelable.java,LayoutElementParcelable,273,15,7,1,1,FALSE,FALSE,3,FALSE,FALSE,5,3,11,21,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
