FullClassPath,AntiPattern
io.github.hidroh.materialistic.ComposeActivity,ComplexClass
io.github.hidroh.materialistic.KeyDelegate,ComplexClass
io.github.hidroh.materialistic.ListFragment,ComplexClass
io.github.hidroh.materialistic.WebFragment,ComplexClass
io.github.hidroh.materialistic.AppUtils,ComplexClass
io.github.hidroh.materialistic.ItemActivity,ComplexClass
io.github.hidroh.materialistic.data.SyncDelegate,ComplexClass
io.github.hidroh.materialistic.data.HackerNewsItem,ComplexClass
io.github.hidroh.materialistic.PopularActivity,ComplexClass
io.github.hidroh.materialistic.accounts.UserServicesClient,ComplexClass
io.github.hidroh.materialistic.widget.ItemRecyclerViewAdapter,ComplexClass
io.github.hidroh.materialistic.BaseListActivity,ComplexClass
io.github.hidroh.materialistic.data.HackerNewsClient,ComplexClass
io.github.hidroh.materialistic.SubmitActivity,ComplexClass
io.github.hidroh.materialistic.data.AlgoliaPopularClient,ComplexClass
io.github.hidroh.materialistic.ItemFragment,ComplexClass
io.github.hidroh.materialistic.widget.SinglePageItemRecyclerViewAdapter,ComplexClass
io.github.hidroh.materialistic.widget.StoryRecyclerViewAdapter,ComplexClass
io.github.hidroh.materialistic.widget.preference.HelpLazyLoadView,ComplexClass
io.github.hidroh.materialistic.AppUtils,ComplexClass
io.github.hidroh.materialistic.data.HackerNewsItem,ComplexClass
io.github.hidroh.materialistic.widget.StoryRecyclerViewAdapter,ComplexClass
io.github.hidroh.materialistic.WebFragment,ComplexClass
io.github.hidroh.materialistic.accounts.UserServicesClient,ComplexClass
io.github.hidroh.materialistic.ItemActivity,ComplexClass
io.github.hidroh.materialistic.Preferences,ComplexClass
io.github.hidroh.materialistic.Preferences,ComplexClass
io.github.hidroh.materialistic.widget.StoryView,ComplexClass
io.github.hidroh.materialistic.BaseListActivity,ComplexClass
