FullClassPath,AntiPattern
io.github.hidroh.materialistic.widget.preference.HelpLazyLoadView,LongMethod
io.github.hidroh.materialistic.widget.TintableTextView,LongMethod
io.github.hidroh.materialistic.data.WebCacheService,LongMethod
io.github.hidroh.materialistic.SubmitActivity,LongMethod
io.github.hidroh.materialistic.widget.ItemPagerAdapter,LongMethod
io.github.hidroh.materialistic.Application,LongMethod
io.github.hidroh.materialistic.widget.CommentItemDecoration,LongMethod
io.github.hidroh.materialistic.DrawerActivity,LongMethod
io.github.hidroh.materialistic.KeyDelegate,LongMethod
io.github.hidroh.materialistic.WebFragment,LongMethod
io.github.hidroh.materialistic.data.SyncDelegate,LongMethod
io.github.hidroh.materialistic.widget.SubmissionRecyclerViewAdapter,LongMethod
io.github.hidroh.materialistic.data.HackerNewsClient,LongMethod
io.github.hidroh.materialistic.appwidget.WidgetConfigActivity,LongMethod
io.github.hidroh.materialistic.FavoriteActivity,LongMethod
io.github.hidroh.materialistic.ThreadPreviewActivity,LongMethod
io.github.hidroh.materialistic.widget.StoryRecyclerViewAdapter,LongMethod
io.github.hidroh.materialistic.ComposeActivity,LongMethod
io.github.hidroh.materialistic.LauncherActivity,LongMethod
io.github.hidroh.materialistic.OfflineWebActivity,LongMethod
io.github.hidroh.materialistic.data.HackerNewsItem,LongMethod
io.github.hidroh.materialistic.widget.SinglePageItemRecyclerViewAdapter,LongMethod
io.github.hidroh.materialistic.LoginActivity,LongMethod
io.github.hidroh.materialistic.FabAwareScrollBehavior,LongMethod
io.github.hidroh.materialistic.widget.FavoriteRecyclerViewAdapter,LongMethod
io.github.hidroh.materialistic.SettingsActivity,LongMethod
io.github.hidroh.materialistic.widget.NavFloatingActionButton,LongMethod
io.github.hidroh.materialistic.PopularActivity,LongMethod
io.github.hidroh.materialistic.widget.ThreadPreviewRecyclerViewAdapter,LongMethod
io.github.hidroh.materialistic.preference.SpinnerPreference,LongMethod
io.github.hidroh.materialistic.data.FileDownloader,LongMethod
io.github.hidroh.materialistic.widget.ItemRecyclerViewAdapter,LongMethod
io.github.hidroh.materialistic.FeedbackActivity,LongMethod
io.github.hidroh.materialistic.ItemFragment,LongMethod
io.github.hidroh.materialistic.NetworkModule,LongMethod
io.github.hidroh.materialistic.data.AlgoliaPopularClient,LongMethod
io.github.hidroh.materialistic.ListFragment,LongMethod
io.github.hidroh.materialistic.widget.preference.HelpListView,LongMethod
