FullClassPath,AntiPattern
com.amaze.filemanager.adapters.CompressedExplorerAdapter,LongParameterList
com.amaze.filemanager.adapters.RecyclerAdapter,LongParameterList
com.amaze.filemanager.ui.views.appbar.BottomBar,LongParameterList
com.amaze.filemanager.ui.fragments.MainFragment,LongParameterList
com.amaze.filemanager.ui.views.drawer.Drawer,LongParameterList
com.amaze.filemanager.adapters.data.LayoutElementParcelable,LongParameterList
com.amaze.filemanager.asynchronous.asynctasks.WriteFileAbstraction,LongParameterList
com.amaze.filemanager.adapters.HiddenAdapter,LongParameterList
com.amaze.filemanager.utils.DatapointParcelable,LongParameterList
com.amaze.filemanager.utils.MainActivityHelper,LongParameterList
com.amaze.filemanager.filesystem.ssh.SshConnectionPool,LongParameterList
com.amaze.filemanager.database.models.OperationData,LongParameterList
com.amaze.filemanager.filesystem.RootHelper,LongParameterList
com.amaze.filemanager.ui.ItemPopupMenu,LongParameterList
com.amaze.filemanager.asynchronous.asynctasks.LoadFilesListTask,LongParameterList
com.amaze.filemanager.adapters.AppsAdapter,LongParameterList
com.amaze.filemanager.adapters.data.AppDataParcelable,LongParameterList
com.amaze.filemanager.filesystem.ssh.SshClientUtils,LongParameterList
com.amaze.filemanager.asynchronous.asynctasks.ssh.SshAuthenticationTask,LongParameterList
com.amaze.filemanager.filesystem.files.EncryptDecryptUtils,LongParameterList
com.amaze.filemanager.ui.dialogs.SftpConnectDialog,LongParameterList
com.amaze.filemanager.database.UtilsHandler,LongParameterList
com.amaze.filemanager.ui.dialogs.GeneralDialogCreation,LongParameterList
com.amaze.filemanager.ui.activities.MainActivity,LongParameterList
com.amaze.filemanager.asynchronous.asynctasks.SearchAsyncTask,LongParameterList
