FullClassPath,AntiPattern
com.amaze.filemanager.ui.fragments.preference_fragments.FoldersPref,ComplexClass
com.amaze.filemanager.ui.activities.AboutActivity,ComplexClass
com.amaze.filemanager.filesystem.files.EncryptDecryptUtils,ComplexClass
com.amaze.filemanager.asynchronous.handlers.FileHandler,ComplexClass
com.amaze.filemanager.ui.fragments.ProcessViewerFragment,ComplexClass
com.amaze.filemanager.asynchronous.asynctasks.LoadFilesListTask,ComplexClass
com.amaze.filemanager.ui.views.WarnableTextInputValidator,ComplexClass
com.amaze.filemanager.ui.views.appbar.BottomBar,ComplexClass
com.amaze.filemanager.ui.fragments.CloudSheetFragment,ComplexClass
com.amaze.filemanager.filesystem.cloud.CloudStreamServer,ComplexClass
com.amaze.filemanager.ui.activities.MainActivity,ComplexClass
com.amaze.filemanager.filesystem.FileUtil,ComplexClass
com.amaze.filemanager.asynchronous.asynctasks.CloudLoaderAsyncTask,ComplexClass
com.amaze.filemanager.ui.activities.superclasses.ThemedActivity,ComplexClass
com.amaze.filemanager.ui.ItemPopupMenu,ComplexClass
com.amaze.filemanager.filesystem.files.GenericCopyUtil,ComplexClass
com.amaze.filemanager.filesystem.HybridFile,ComplexClass
com.amaze.filemanager.ui.activities.TextEditorActivity,ComplexClass
com.amaze.filemanager.ui.fragments.MainFragment,ComplexClass
com.amaze.filemanager.filesystem.EditableFileAbstraction,ComplexClass
com.amaze.filemanager.ui.fragments.preference_fragments.PreferencesConstants,ComplexClass
com.amaze.filemanager.database.UtilsHandler,ComplexClass
com.amaze.filemanager.asynchronous.management.ServiceWatcherUtil,ComplexClass
com.amaze.filemanager.utils.Utils,ComplexClass
com.amaze.filemanager.adapters.RecyclerAdapter,ComplexClass
com.amaze.filemanager.filesystem.HybridFile,ComplexClass
com.amaze.filemanager.asynchronous.asynctasks.DeleteTask,ComplexClass
com.amaze.filemanager.ui.activities.MainActivity,ComplexClass
com.amaze.filemanager.ui.views.drawer.Drawer,ComplexClass
com.amaze.filemanager.ui.views.Indicator,ComplexClass
com.amaze.filemanager.utils.Utils,ComplexClass
com.amaze.filemanager.ui.fragments.CompressedExplorerFragment,ComplexClass
com.amaze.filemanager.ui.fragments.FtpServerFragment,ComplexClass
com.amaze.filemanager.ui.views.Indicator,ComplexClass
com.amaze.filemanager.utils.DataUtils,ComplexClass
com.amaze.filemanager.asynchronous.asynctasks.MoveFiles,ComplexClass
com.amaze.filemanager.asynchronous.services.ftp.FtpService,ComplexClass
com.amaze.filemanager.ui.colors.ColorUtils,ComplexClass
com.amaze.filemanager.utils.DataUtils,ComplexClass
com.amaze.filemanager.asynchronous.asynctasks.WriteFileAbstraction,ComplexClass
com.amaze.filemanager.ui.fragments.MainFragment,ComplexClass
com.amaze.filemanager.ui.fragments.ProcessViewerFragment,ComplexClass
com.amaze.filemanager.ui.icons.Icons,ComplexClass
com.amaze.filemanager.ui.fragments.FtpServerFragment,ComplexClass
com.amaze.filemanager.filesystem.StorageNaming,ComplexClass
com.amaze.filemanager.adapters.RecyclerAdapter,ComplexClass
com.amaze.filemanager.ui.dialogs.SmbSearchDialog,ComplexClass
com.amaze.filemanager.asynchronous.services.DecryptService,ComplexClass
com.amaze.filemanager.ui.activities.TextEditorActivity,ComplexClass
com.amaze.filemanager.asynchronous.services.CopyService,ComplexClass
com.amaze.filemanager.asynchronous.asynctasks.ReadFileTask,ComplexClass
com.amaze.filemanager.adapters.data.LayoutElementParcelable,ComplexClass
com.amaze.filemanager.crashreport.ErrorActivity,ComplexClass
com.amaze.filemanager.filesystem.cloud.CloudUtil,ComplexClass
com.amaze.filemanager.utils.MainActivityHelper,ComplexClass
com.amaze.filemanager.filesystem.CustomFileObserver,ComplexClass
com.amaze.filemanager.ui.dialogs.GeneralDialogCreation,ComplexClass
com.amaze.filemanager.filesystem.files.FileUtils,ComplexClass
com.amaze.filemanager.ui.notifications.NotificationConstants,ComplexClass
com.amaze.filemanager.asynchronous.asynctasks.SearchAsyncTask,ComplexClass
com.amaze.filemanager.filesystem.smbstreamer.StreamServer,ComplexClass
com.amaze.filemanager.filesystem.files.FileUtils,ComplexClass
com.amaze.filemanager.ui.fragments.preference_fragments.PrefFrag,ComplexClass
com.amaze.filemanager.asynchronous.services.EncryptService,ComplexClass
com.amaze.filemanager.ui.views.drawer.Drawer,ComplexClass
com.amaze.filemanager.asynchronous.asynctasks.DbViewerTask,ComplexClass
com.amaze.filemanager.adapters.holders.SpecialViewHolder,ComplexClass
com.amaze.filemanager.ui.activities.PreferencesActivity,ComplexClass
com.amaze.filemanager.ui.views.appbar.BottomBar,ComplexClass
com.amaze.filemanager.ui.activities.superclasses.PreferenceActivity,ComplexClass
com.amaze.filemanager.ui.fragments.preference_fragments.ColorPref,ComplexClass
