FullClassPath,AntiPattern
com.naman14.timber.WearBrowserService,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.LastfmArtist,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.AlbumQuery,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.UserLoginQuery,ClassDataShouldBePrivate
com.naman14.timber.helpers.MusicPlaybackTrack,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.ArtistInfo,ClassDataShouldBePrivate
com.naman14.timber.MusicPlayer,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.ArtistTag,ClassDataShouldBePrivate
com.naman14.timber.adapters.SlidingQueueAdapter,ClassDataShouldBePrivate
com.naman14.timber.subfragments.QuickControlsFragment,ClassDataShouldBePrivate
com.naman14.timber.fragments.ArtistMusicFragment,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.ArtistQuery,ClassDataShouldBePrivate
com.naman14.timber.nowplaying.BaseNowplayingFragment,ClassDataShouldBePrivate
com.naman14.timber.adapters.PlayingQueueAdapter,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.Artwork,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.ArtistBio,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.UserLoginInfo,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.ScrobbleQuery,ClassDataShouldBePrivate
com.naman14.timber.activities.BaseActivity,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.LastfmAlbum,ClassDataShouldBePrivate
com.naman14.timber.adapters.BaseQueueAdapter,ClassDataShouldBePrivate
com.naman14.timber.subfragments.StyleSelectorFragment,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.LastfmUserSession,ClassDataShouldBePrivate
com.naman14.timber.adapters.SongsListAdapter,ClassDataShouldBePrivate
com.naman14.timber.lastfmapi.models.AlbumInfo,ClassDataShouldBePrivate
