file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/database/VehicleListEntry.java,groupxii.database.VehicleListEntry,getAvgConsumption/0,false,55,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/database/VehicleListEntry.java,groupxii.database.VehicleListEntry,toDbObject/0,false,66,1,2,2,0,1,2,3,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/database/VehicleListEntry.java,groupxii.database.VehicleListEntry,getFuel/0,false,47,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/database/VehicleListEntry.java,groupxii.database.VehicleListEntry,getVehicletype/0,false,59,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/database/VehicleListEntry.java,groupxii.database.VehicleListEntry,"VehicleListEntry/4[java.lang.String,double,java.lang.String,int]",true,16,0,3,3,0,1,0,7,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/database/VehicleListEntry.java,groupxii.database.VehicleListEntry,VehicleListEntry/1[groupxii.database.BSONObject],true,29,1,3,3,0,6,2,17,1,0,1,2,0,0,0,1,0,0,8,0,4,0,1,0,0,0,15,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/database/VehicleListEntry.java,groupxii.database.VehicleListEntry,getCo2PerVehicle/0,false,51,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/server/controllers/ProtectedControllerTest.java,groupxii.server.controllers.ProtectedControllerTest$Anonymous1,getName/0,false,22,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/server/controllers/ProtectedControllerTest.java,groupxii.server.controllers.ProtectedControllerTest,protectedEndpoint/0,false,19,2,2,0,2,1,3,10,0,2,0,3,0,0,0,0,0,0,2,0,2,1,0,1,0,0,9,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/server/controllers/ProtectedControllerTest.java,groupxii.server.controllers.ProtectedControllerTest,createSPC/0,false,14,2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/server/controllers/TransportationController.java,groupxii.server.controllers.TransportationController,getNameList/0,false,24,2,3,2,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/server/controllers/TransportationController.java,groupxii.server.controllers.TransportationController,getUsedVehicleList/1[java.security.Principal],false,76,4,3,1,2,1,3,6,1,3,1,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,16,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/server/controllers/TransportationController.java,groupxii.server.controllers.TransportationController,"calculateVehicle/4[java.lang.String,java.lang.Integer,java.lang.String,java.lang.Integer]",false,43,3,2,1,1,1,0,3,1,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,18,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/server/controllers/TransportationController.java,groupxii.server.controllers.TransportationController,"saveVehicleData/5[java.lang.String,java.lang.Integer,java.lang.String,java.lang.Integer,java.security.Principal]",false,65,4,3,1,2,1,2,5,0,2,5,2,0,0,0,0,0,0,9,0,2,0,0,0,0,0,25,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/vegetarianmeal/MealList.java,groupxii.client.vegetarianmeal.MealList,MealList/0,true,19,2,4,2,2,1,2,4,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/vegetarianmeal/MealList.java,groupxii.client.vegetarianmeal.MealList,getMealList/0,false,38,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/vegetarianmeal/MealList.java,groupxii.client.vegetarianmeal.MealList,parseJson/1[java.lang.String],false,24,1,1,1,0,2,5,10,0,1,1,5,0,0,0,0,1,0,0,0,3,0,1,0,0,0,10,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/controllers/LeaderboardController.java,groupxii.client.controllers.LeaderboardController$HBoxCell,"HBoxCell/3[java.lang.String,java.lang.String,int]",true,45,1,1,1,0,1,6,14,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/server/security/SecurityKeyTest.java,groupxii.server.security.SecurityKeyTest,restReadKeyDefault/0,false,19,2,2,0,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/controllers/VegetarianMealController.java,groupxii.client.controllers.VegetarianMealController,updateListView/0,false,57,3,3,2,1,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/controllers/VegetarianMealController.java,groupxii.client.controllers.VegetarianMealController,"initialize/2[java.net.URL,java.util.ResourceBundle]",false,43,3,3,0,3,1,4,7,0,2,2,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/controllers/VegetarianMealController.java,groupxii.client.controllers.VegetarianMealController,btnBack/1[groupxii.client.controllers.MouseEvent],false,103,3,2,0,2,1,1,4,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/controllers/VegetarianMealController.java,groupxii.client.controllers.VegetarianMealController,safeMeal/1[groupxii.client.controllers.MouseEvent],false,87,4,2,0,2,1,4,9,0,4,1,4,1,1,0,0,0,0,1,0,4,0,0,0,0,0,32,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/controllers/VegetarianMealController.java,groupxii.client.controllers.VegetarianMealController,calculateMeal/1[groupxii.client.controllers.MouseEvent],false,67,3,1,0,1,1,3,8,0,5,1,3,0,0,0,0,0,0,2,0,5,1,0,0,0,0,24,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/server/security/JsonErrorResponseGeneratorTest.java,groupxii.server.security.JsonErrorResponseGeneratorTest,testCreateMessage/0,false,8,2,2,0,2,1,2,4,0,1,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,12,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/main/java/groupxii/solarpanels/PanelCalculations.java,groupxii.solarpanels.PanelCalculations,"calculateCO2/2[java.lang.String,int]",false,13,2,6,3,3,1,3,8,1,4,2,3,0,0,0,0,0,1,0,1,5,1,0,0,0,0,28,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/database/VehicleListEntryTest.java,groupxii.database.VehicleListEntryTest,testFromNullObj/0,false,39,3,5,0,5,1,6,8,0,1,0,6,0,0,0,0,0,0,0,3,2,0,0,0,0,0,15,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/database/VehicleListEntryTest.java,groupxii.database.VehicleListEntryTest,testToDBObject/0,false,76,3,1,0,1,1,3,7,0,1,0,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,8,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/database/VehicleListEntryTest.java,groupxii.database.VehicleListEntryTest,getCo2PerVehicle/0,false,24,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/database/VehicleListEntryTest.java,groupxii.database.VehicleListEntryTest,testFromDBObj/0,false,49,4,5,0,5,1,6,8,0,1,0,6,0,0,0,0,0,0,8,5,2,0,0,0,0,0,14,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/database/VehicleListEntryTest.java,groupxii.database.VehicleListEntryTest,getAvgConsumption/0,false,29,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/database/VehicleListEntryTest.java,groupxii.database.VehicleListEntryTest,getFuel/0,false,19,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/database/VehicleListEntryTest.java,groupxii.database.VehicleListEntryTest,createEntry/0,false,14,2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/database/VehicleListEntryTest.java,groupxii.database.VehicleListEntryTest,testFromBadObj/0,false,63,4,5,0,5,1,7,8,0,1,0,7,0,0,0,0,0,0,6,5,2,0,0,0,0,0,16,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/database/VehicleListEntryTest.java,groupxii.database.VehicleListEntryTest,getVehicletype/0,false,34,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/client/src/main/java/groupxii/client/connector/UserConnector.java,groupxii.client.connector.UserConnector,updateReducedCo2/1[int],false,13,1,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/GoGreen-0.1.3/server/src/test/java/groupxii/server/controllers/SolarPanelControllerTest.java,groupxii.server.controllers.SolarPanelControllerTest$Anonymous2,getName/0,false,64,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
