index,Fullpathname,classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
71,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/Capabilities.java,Capabilities,16,13,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
72,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/CapabilityResponse.java,CapabilityResponse,62,1,3,0,1,FALSE,FALSE,2,FALSE,FALSE,4,2,6,4,FALSE,FALSE,FALSE,TRUE,FALSE,default,2,0,0,FALSE,Service Provider
73,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/Commands.java,Commands,20,17,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
74,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/FetchBodyCallback.java,FetchBodyCallback,33,1,1,0,0,FALSE,FALSE,3,FALSE,FALSE,1,2,5,1,FALSE,FALSE,FALSE,TRUE,FALSE,default,1,0,0,FALSE,Service Provider
75,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/FetchPartCallback.java,FetchPartCallback,32,2,1,0,0,FALSE,FALSE,3,FALSE,FALSE,1,2,5,1,FALSE,FALSE,FALSE,TRUE,FALSE,default,1,0,0,FALSE,Coordinator
76,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/FolderNameCodec.java,FolderNameCodec,41,2,3,0,0,FALSE,FALSE,3,FALSE,FALSE,0,2,7,3,FALSE,FALSE,FALSE,TRUE,FALSE,default,3,0,0,FALSE,Service Provider
77,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/IdGrouper.ContiguousIdGroup.java,ContiguousIdGroup,22,2,1,0,0,FALSE,FALSE,3,FALSE,FALSE,1,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,1,0,0,FALSE,Information Holder
78,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/IdGrouper.GroupedIds.java,GroupedIds,19,2,0,0,0,FALSE,FALSE,2,FALSE,FALSE,1,0,2,1,TRUE,FALSE,TRUE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
79,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/IdGrouper.java,IdGrouper,61,0,1,0,0,FALSE,FALSE,2,TRUE,FALSE,6,1,6,7,FALSE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Structurer
80,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapCommandSplitter.java,ImapCommandSplitter,65,0,1,0,0,FALSE,FALSE,3,TRUE,FALSE,4,4,6,13,FALSE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Structurer
81,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapConnection.java,ImapConnection,887,19,57,3,3,FALSE,FALSE,2,FALSE,FALSE,54,31,50,106,FALSE,FALSE,FALSE,TRUE,FALSE,default,13,37,4,FALSE,Service Provider
82,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapFolder.java,ImapFolder,1433,14,53,2,19,FALSE,FALSE,2,TRUE,FALSE,114,69,34,135,FALSE,FALSE,FALSE,TRUE,FALSE,default,29,15,9,FALSE,Structurer
83,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapFolderPusher.IdleStopper.java,IdleStopper,41,2,4,0,0,FALSE,FALSE,2,TRUE,FALSE,2,1,2,1,TRUE,FALSE,TRUE,TRUE,FALSE,private,3,1,0,FALSE,Service Provider
84,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapFolderPusher.PushRunnable.java,PushRunnable,583,3,23,1,4,FALSE,FALSE,2,FALSE,FALSE,61,17,17,84,FALSE,FALSE,TRUE,TRUE,FALSE,private,2,21,0,FALSE,Controller
85,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapFolderPusher.java,ImapFolderPusher,120,12,5,0,0,FALSE,FALSE,3,TRUE,FALSE,8,2,13,11,FALSE,FALSE,FALSE,TRUE,FALSE,default,3,1,1,FALSE,Controller
86,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapList.java,ImapList,143,5,18,0,13,FALSE,TRUE,2,FALSE,FALSE,5,18,7,0,FALSE,FALSE,FALSE,TRUE,FALSE,default,15,3,0,FALSE,Structurer
87,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapMessage.java,ImapMessage,34,0,4,3,0,FALSE,FALSE,2,FALSE,FALSE,0,6,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,default,4,0,0,FALSE,Structurer
88,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapPushState.java,ImapPushState,42,4,3,0,0,FALSE,FALSE,3,FALSE,FALSE,1,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,default,2,0,0,FALSE,Service Provider
89,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapPusher.java,ImapPusher,99,4,8,1,2,FALSE,FALSE,2,TRUE,FALSE,2,3,6,11,FALSE,FALSE,FALSE,TRUE,FALSE,default,6,0,0,FALSE,Service Provider
90,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapResponse.java,ImapResponse,62,4,9,1,2,FALSE,FALSE,2,FALSE,FALSE,0,5,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,default,9,0,0,FALSE,Information Holder
91,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapResponseCallback.java,ImapResponseCallback,23,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,default,0,0,0,FALSE,Service Provider
92,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapResponseParser.java,ImapResponseParser,486,3,29,0,0,FALSE,FALSE,3,TRUE,FALSE,33,24,9,35,FALSE,FALSE,FALSE,TRUE,FALSE,default,3,25,0,FALSE,Service Provider
93,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapResponseParserException.java,ImapResponseParserException,6,0,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
94,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapSearcher.java,ImapSearcher,10,0,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,default,0,0,0,FALSE,Service Provider
95,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapSettings.java,ImapSettings,38,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,default,0,0,0,FALSE,Information Holder
96,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapStore.StoreImapSettings.java,StoreImapSettings,85,0,14,3,10,FALSE,FALSE,3,FALSE,FALSE,0,4,3,0,FALSE,FALSE,TRUE,TRUE,FALSE,private,14,0,0,FALSE,Information Holder
97,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapStore.java,ImapStore,400,16,21,0,9,FALSE,FALSE,2,FALSE,FALSE,24,10,26,35,FALSE,FALSE,FALSE,TRUE,FALSE,public,10,3,0,FALSE,Structurer
98,k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapStoreSettings.java,ImapStoreSettings,52,4,2,0,1,FALSE,FALSE,3,FALSE,FALSE,0,1,5,1,FALSE,FALSE,FALSE,TRUE,FALSE,public,2,0,0,FALSE,Information Holder
