FullClassPath,AntiPattern
it.feio.android.omninotes.DetailFragment,ComplexClass
it.feio.android.omninotes.GalleryActivity,ComplexClass
it.feio.android.omninotes.models.views.SketchView,ComplexClass
it.feio.android.omninotes.async.upgrade.UpgradeProcessor,ComplexClass
it.feio.android.omninotes.db.DbHelper,ComplexClass
it.feio.android.omninotes.models.adapters.NoteAdapter,ComplexClass
it.feio.android.omninotes.helpers.count.CountFactory,ComplexClass
it.feio.android.omninotes.models.views.VerticalSeekBar,ComplexClass
it.feio.android.omninotes.db.SqlParser,ComplexClass
it.feio.android.omninotes.models.Stats,ComplexClass
it.feio.android.omninotes.SketchFragment,ComplexClass
it.feio.android.omninotes.DetailFragment,ComplexClass
it.feio.android.omninotes.utils.TextHelper,ComplexClass
it.feio.android.omninotes.utils.StorageHelper,ComplexClass
it.feio.android.omninotes.helpers.NotesHelper,ComplexClass
it.feio.android.omninotes.utils.FileHelper,ComplexClass
it.feio.android.omninotes.SettingsFragment,ComplexClass
it.feio.android.omninotes.models.adapters.NoteAdapter,ComplexClass
it.feio.android.omninotes.MainActivity,ComplexClass
it.feio.android.omninotes.async.MainMenuTask,ComplexClass
it.feio.android.omninotes.factory.MediaStoreFactory,ComplexClass
it.feio.android.omninotes.ListFragment,ComplexClass
it.feio.android.omninotes.MainActivity,ComplexClass
it.feio.android.omninotes.helpers.SpringImportHelper,ComplexClass
it.feio.android.omninotes.models.views.SketchView,ComplexClass
it.feio.android.omninotes.NavigationDrawerFragment,ComplexClass
it.feio.android.omninotes.db.DbHelper,ComplexClass
it.feio.android.omninotes.utils.StorageHelper,ComplexClass
it.feio.android.omninotes.utils.BitmapHelper,ComplexClass
it.feio.android.omninotes.ListFragment,ComplexClass
it.feio.android.omninotes.models.StatsSingleNote,ComplexClass
