FullClassPath,AntiPattern
it.feio.android.omninotes.widget.WidgetProvider,LongMethod
it.feio.android.omninotes.NavigationDrawerFragment,LongMethod
it.feio.android.omninotes.receiver.AlarmReceiver,LongMethod
it.feio.android.omninotes.extensions.ONDashClockExtension,LongMethod
it.feio.android.omninotes.utils.ShortcutHelper,LongMethod
it.feio.android.omninotes.utils.StorageHelper,LongMethod
it.feio.android.omninotes.async.MainMenuTask,LongMethod
it.feio.android.omninotes.widget.ListRemoteViewsFactory,LongMethod
it.feio.android.omninotes.models.Note,LongMethod
it.feio.android.omninotes.utils.Security,LongMethod
it.feio.android.omninotes.models.adapters.NavDrawerAdapter,LongMethod
it.feio.android.omninotes.helpers.count.DefaultWordCounter,LongMethod
it.feio.android.omninotes.SnoozeActivity,LongMethod
it.feio.android.omninotes.MainActivity,LongMethod
it.feio.android.omninotes.models.views.VerticalSeekBar,LongMethod
it.feio.android.omninotes.models.adapters.AttachmentAdapter,LongMethod
it.feio.android.omninotes.models.views.Fab,LongMethod
it.feio.android.omninotes.CategoryActivity,LongMethod
it.feio.android.omninotes.models.adapters.NavDrawerCategoryAdapter,LongMethod
it.feio.android.omninotes.async.notes.NoteLoaderTask,LongMethod
it.feio.android.omninotes.utils.FileHelper,LongMethod
it.feio.android.omninotes.utils.GeocodeHelper,LongMethod
it.feio.android.omninotes.StatsActivity,LongMethod
it.feio.android.omninotes.db.SqlParser,LongMethod
it.feio.android.omninotes.PasswordActivity,LongMethod
it.feio.android.omninotes.utils.AnimationsHelper,LongMethod
it.feio.android.omninotes.helpers.NotesHelper,LongMethod
it.feio.android.omninotes.utils.date.DateUtils,LongMethod
it.feio.android.omninotes.async.upgrade.UpgradeProcessor,LongMethod
it.feio.android.omninotes.widget.ListWidgetProvider,LongMethod
it.feio.android.omninotes.utils.TextHelper,LongMethod
it.feio.android.omninotes.widget.WidgetConfigurationActivity,LongMethod
it.feio.android.omninotes.helpers.BackupHelper,LongMethod
