file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,rowCount/0,false,142,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,addRow/1[jpass.xml.bind.Entry],false,136,2,1,0,1,1,5,3,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,"prepareRenderer/3[javax.swing.table.TableCellRenderer,int,int]",false,122,0,0,0,0,2,8,9,1,3,3,8,0,0,0,0,0,0,0,1,3,1,1,0,0,0,15,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,clear/0,false,132,0,2,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,EntryDetailsTable/0,true,94,3,5,1,4,2,18,12,0,3,0,18,0,0,0,0,0,0,1,0,2,0,1,0,0,3,28,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,"isCellEditable/2[int,int]",false,117,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/util/CryptUtils.java,jpass.util.CryptUtils,getPKCS5Sha256Hash/1[char[]],false,55,3,2,1,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,23,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/util/CryptUtils.java,jpass.util.CryptUtils,newRandomNumberGenerator/0,false,111,0,1,1,0,2,0,10,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,27,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/util/CryptUtils.java,jpass.util.CryptUtils,CryptUtils/0,true,44,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/util/CryptUtils.java,jpass.util.CryptUtils,getSha256Hash/1[char[]],false,66,3,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,15,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/util/CryptUtils.java,jpass.util.CryptUtils,"getSha256Hash/2[char[],int]",false,88,2,2,2,0,2,4,11,1,4,2,4,0,0,1,0,0,0,1,1,5,0,1,0,0,0,81,10,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,getResourceAsString/1[java.lang.String],false,308,1,1,1,0,5,9,26,1,4,1,9,0,0,1,2,2,1,3,0,5,1,3,0,0,0,29,10,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"showQuestionMessage/3[java.awt.Component,java.lang.String,int]",false,240,1,9,7,2,1,2,3,1,0,3,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,16,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"initializeDialog/5[java.awt.Component,java.lang.Object,java.lang.String,javax.swing.ImageIcon,int]",false,100,1,4,2,2,7,21,61,0,6,5,21,2,1,0,1,0,1,20,15,12,2,1,0,0,0,59,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"createButton/3[java.lang.String,int,javax.swing.ImageIcon]",false,166,0,1,1,0,1,5,7,1,1,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"showPasswordDialog/2[java.awt.Component,boolean]",false,251,6,11,3,8,9,13,40,2,6,2,13,4,4,1,2,1,0,8,8,9,1,3,0,0,0,47,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,getIcon/1[java.lang.String],false,297,1,11,10,1,2,0,8,2,0,1,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,17,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,getSelectedOption/0,false,174,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"showErrorMessage/2[java.awt.Component,java.lang.String]",false,218,1,5,3,2,1,2,3,0,0,2,2,2,3,0,0,0,0,2,0,0,0,0,0,0,0,12,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"showMessageDialog/5[java.awt.Component,java.lang.Object,java.lang.String,javax.swing.ImageIcon,int]",false,188,1,7,4,3,4,1,14,1,2,5,1,1,1,0,1,0,0,0,0,5,0,1,0,0,0,23,10,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"showInformationMessage/2[java.awt.Component,java.lang.String]",false,228,1,3,1,2,1,2,3,0,0,2,2,2,3,0,0,0,0,2,0,0,0,0,0,0,0,12,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"MessageDialog/5[java.awt.Frame,java.lang.Object,java.lang.String,javax.swing.ImageIcon,int]",true,95,1,2,1,1,1,1,4,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"showMessageDialog/4[java.awt.Component,java.lang.Object,java.lang.String,javax.swing.ImageIcon]",false,184,1,4,3,1,1,1,3,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,actionPerformed/1[java.awt.event.ActionEvent],false,179,0,0,0,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"showWarningMessage/2[java.awt.Component,java.lang.String]",false,208,1,10,8,2,1,2,3,0,0,2,2,2,3,0,0,0,0,2,0,0,0,0,0,0,0,12,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"MessageDialog/5[java.awt.Dialog,java.lang.Object,java.lang.String,javax.swing.ImageIcon,int]",true,90,1,2,1,1,1,1,4,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"showTextFile/3[java.awt.Component,java.lang.String,java.lang.String]",false,339,2,4,1,3,1,8,10,0,2,3,8,2,2,0,0,0,0,0,3,2,0,0,0,0,0,31,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/StatusPanel.java,jpass.ui.StatusPanel,setText/1[java.lang.String],false,61,0,2,2,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/StatusPanel.java,jpass.ui.StatusPanel,getText/0,false,65,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/StatusPanel.java,jpass.ui.StatusPanel,StatusPanel/0,true,51,1,2,1,1,1,3,9,0,0,0,3,1,2,0,0,0,0,0,4,2,0,0,0,0,0,13,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/StatusPanel.java,jpass.ui.StatusPanel,setProcessing/1[boolean],false,69,1,3,2,1,2,3,5,0,0,1,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/util/DateUtils.java,jpass.util.DateUtils,"fromUnixDateToString/2[java.lang.String,java.lang.String]",false,41,0,0,0,0,3,5,19,1,2,2,5,0,0,0,0,2,0,2,1,4,0,1,0,0,0,30,9,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/action/MenuActionType.java,jpass.ui.action.MenuActionType$Anonymous20,actionPerformed/1[java.awt.event.ActionEvent],false,248,2,29,0,29,1,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/action/AbstractMenuAction.java,jpass.ui.action.AbstractMenuAction,"AbstractMenuAction/3[java.lang.String,javax.swing.Icon,javax.swing.KeyStroke]",true,52,0,0,0,0,2,1,7,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/util/ClipboardUtils.java,jpass.util.ClipboardUtils,clearClipboardContent/0,false,80,0,1,1,0,2,3,8,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,15,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/util/ClipboardUtils.java,jpass.util.ClipboardUtils,getClipboardContent/0,false,93,0,2,2,0,6,7,12,1,2,0,7,0,0,0,2,1,0,0,0,3,0,2,0,0,0,19,9,0,true
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/util/ClipboardUtils.java,jpass.util.ClipboardUtils,setClipboardContent/1[java.lang.String],false,62,1,3,2,1,4,5,13,1,1,1,5,1,1,0,1,1,0,1,0,1,0,1,0,0,0,22,9,0,true
