file,class,method,variable,usage
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,rowCount/0,tableModel,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,addRow/1[jpass.xml.bind.Entry],tableModel,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,addRow/1[jpass.xml.bind.Entry],detailsToDisplay,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,clear/0,tableModel,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,EntryDetailsTable/0,DETAILS_BY_NAME,2
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,EntryDetailsTable/0,DEFAULT_DETAILS,2
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,EntryDetailsTable/0,tableModel,3
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/EntryDetailsTable.java,jpass.ui.EntryDetailsTable,EntryDetailsTable/0,detailsToDisplay,4
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,getResourceAsString/1[java.lang.String],LOG,2
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"initializeDialog/5[java.awt.Component,java.lang.Object,java.lang.String,javax.swing.ImageIcon,int]",CLOSED_OPTION,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"initializeDialog/5[java.awt.Component,java.lang.Object,java.lang.String,javax.swing.ImageIcon,int]",YES_NO_OPTION,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/jpass-0.1.20/src/main/java/jpass/ui/MessageDialog.java,jpass.ui.MessageDialog,"initializeDialog/5[java.awt.Component,java.lang.Object,java.lang.String,javax.swing.ImageIcon,int]",YES_OPTION,2
