file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/fragment/gpodnet/TagFragment.java,de.danoeh.antennapod.fragment.gpodnet.TagFragment,loadPodcastData/1[de.danoeh.antennapod.fragment.gpodnet.GpodnetService],false,52,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/fragment/gpodnet/TagFragment.java,de.danoeh.antennapod.fragment.gpodnet.TagFragment,newInstance/1[de.danoeh.antennapod.fragment.gpodnet.GpodnetTag],false,27,3,1,0,1,1,3,8,1,2,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,9,9,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/fragment/gpodnet/TagFragment.java,de.danoeh.antennapod.fragment.gpodnet.TagFragment,onCreate/1[de.danoeh.antennapod.fragment.gpodnet.Bundle],false,37,1,0,0,0,3,4,6,0,1,1,4,0,0,0,2,0,0,3,0,2,0,0,0,0,0,11,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/fragment/gpodnet/TagFragment.java,de.danoeh.antennapod.fragment.gpodnet.TagFragment,onActivityCreated/1[de.danoeh.antennapod.fragment.gpodnet.Bundle],false,46,3,0,0,0,1,5,4,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/dialog/SleepTimerDialog.java,de.danoeh.antennapod.dialog.SleepTimerDialog,closeKeyboard/1[de.danoeh.antennapod.dialog.View],false,159,2,0,0,0,1,4,4,0,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/dialog/SleepTimerDialog.java,de.danoeh.antennapod.dialog.SleepTimerDialog,updateTime/0,false,150,2,5,2,3,4,5,8,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/dialog/SleepTimerDialog.java,de.danoeh.antennapod.dialog.SleepTimerDialog,onStop/0,false,67,1,1,0,1,3,3,9,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,6,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/dialog/SleepTimerDialog.java,de.danoeh.antennapod.dialog.SleepTimerDialog,onCreateDialog/1[de.danoeh.antennapod.dialog.Bundle],false,79,10,5,0,5,5,37,60,2,19,1,37,0,0,0,2,1,0,0,1,16,0,3,0,0,6,51,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/dialog/SleepTimerDialog.java,de.danoeh.antennapod.dialog.SleepTimerDialog,onStart/0,false,47,1,2,0,2,1,8,14,0,1,0,8,0,0,0,0,0,0,0,1,2,0,0,1,0,1,19,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/AntennaPod-2.1.1/app/src/main/java/de/danoeh/antennapod/dialog/SleepTimerDialog.java,de.danoeh.antennapod.dialog.SleepTimerDialog,SleepTimerDialog/0,true,42,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
