Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract
ipscan-v3.7.3/src/net/azib/ipscan/Main.java,Main,129,1,6,0,0,false,false,1,false,false,4,7,10,18,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/CommandLineProcessor.java,CommandLineProcessor,173,11,8,0,0,false,false,3,true,false,16,6,11,10,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/CommandProcessor.java,CommandProcessor,17,0,0,0,0,false,false,2,true,false,0,0,0,0,0,false,true,false,false,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/CommentsConfig.java,CommentsConfig,66,1,4,1,3,false,false,2,false,false,6,9,5,5,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/ComponentRegistry.java,ComponentRegistry,59,0,2,0,0,false,false,2,false,false,0,1,16,3,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/Config.java,Config,113,9,10,0,4,false,false,1,false,false,3,1,3,7,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/ConfigModule.java,ConfigModule,18,0,1,0,0,false,false,2,false,false,0,1,2,7,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/FavoritesConfig.java,FavoritesConfig,43,0,3,0,2,false,false,2,false,false,0,4,2,3,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/GUIConfig.java,GUIConfig,120,11,8,3,3,false,false,4,false,false,5,6,6,5,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/Labels.java,Labels,106,5,4,0,3,false,false,1,false,false,3,3,7,8,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/LoggerFactory.java,LoggerFactory,26,0,1,0,1,false,false,2,false,false,0,0,1,2,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/NamedListConfig.java,NamedListConfig,118,3,9,0,1,false,false,3,false,false,3,6,4,10,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/OpenersConfig.java,OpenersConfig,85,1,3,0,1,false,false,2,false,false,6,4,3,4,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/Platform.java,Platform,37,6,1,0,0,false,false,1,false,false,0,3,1,0,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/ScannerConfig.java,ScannerConfig,76,15,1,0,0,false,false,2,false,false,0,0,1,0,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/config/Version.java,Version,86,15,4,0,3,false,false,1,false,false,3,0,3,3,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/LibraryLoader.java,LibraryLoader,53,0,1,0,0,false,false,2,true,false,1,1,1,3,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/Plugin.java,Plugin,25,0,0,0,0,false,false,1,false,false,0,0,0,0,0,false,true,false,false,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/PluginLoader.java,PluginLoader,124,1,7,0,4,false,false,2,true,false,9,8,9,16,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/PortIterator.java,PortIterator,107,6,5,0,0,false,false,2,true,false,4,0,1,2,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/Scanner.java,Scanner,90,3,4,0,0,false,false,1,true,false,3,3,8,14,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/ScannerDispatcherThread.java,ScannerDispatcherThread,201,11,3,0,0,false,false,3,false,false,4,3,14,21,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/ScannerDispatcherThreadFactory.java,ScannerDispatcherThreadFactory,36,4,1,0,0,false,false,4,false,false,0,3,3,0,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/ScanningProgressCallback.java,ScanningProgressCallback,28,0,0,0,0,false,false,3,false,false,0,0,1,0,0,false,true,false,false,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/ScanningResult.java,ScanningResult,131,4,9,3,3,false,false,2,false,false,1,4,5,11,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/ScanningResultCallback.java,ScanningResultCallback,29,0,0,0,0,false,false,3,false,false,0,0,0,0,0,false,true,false,false,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/ScanningResultComparator.java,ScanningResultComparator,64,2,2,0,0,false,false,3,true,false,7,4,3,5,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/ScanningResultList.java,ScanningResultList,339,9,19,0,6,false,false,3,false,false,12,14,10,30,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/ScanningSubject.java,ScanningSubject,169,8,15,2,4,false,false,2,false,false,6,6,7,10,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/UserErrorException.java,UserErrorException,33,1,0,0,0,false,false,3,false,false,0,0,1,0,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/net/CombinedUnprivilegedPinger.java,CombinedUnprivilegedPinger,46,2,2,0,0,false,false,3,true,false,1,2,3,3,0,false,false,false,true,false,public,0,0,0,false
ipscan-v3.7.3/src/net/azib/ipscan/core/net/ICMPSharedPinger.java,ICMPSharedPinger,241,7,2,0,0,false,false,6,true,false,6,2,16,26,0,false,false,false,true,false,public,0,0,0,false
