FullClassPath,AntiPattern
org.argouml.ui.TabResults,LongMethod
org.argouml.uml.ui.foundation.extension,LongMethod
org.argouml.uml.cognitive.critics.CrCompInstanceWithoutNode,LongMethod
org.argouml.uml.cognitive.critics.CrMultipleDeepHistoryStates,LongMethod
org.argouml.persistence.TestPersistenceManager,LongMethod
org.argouml.uml.ui.UMLSearchableComboBox,LongMethod
org.argouml.uml.ui.ActionBooleanTaggedValue,LongMethod
org.argouml.ui.explorer.DnDExplorerTree,LongMethod
org.argouml.swingext.GlassPane,LongMethod
org.argouml.uml.diagram.ui.FigSingleLineText,LongMethod
org.argouml.activity2.diagram.FigNamedPentagon,LongMethod
org.argouml.util.ItemUID,LongMethod
org.argouml.uml.cognitive.critics.CrWrongLinkEnds,LongMethod
org.argouml.uml.ui.behavior.state,LongMethod
org.argouml.uml.reveng.FileImportUtils,LongMethod
org.argouml.cognitive.ListSet,LongMethod
org.argouml.util.ChildGenerator,LongMethod
org.argouml.util.Predicate,LongMethod
org.argouml.ui.cmd.ShortcutMgr,LongMethod
org.argouml.uml.cognitive.critics.CrNoTriggerOrGuard,LongMethod
org.argouml.model.euml.UMLUtil,LongMethod
org.argouml.ui.targetmanager.TargetManager,LongMethod
org.argouml.uml.ui.TestActionActivityGraphDiagram,LongMethod
org.argouml.util.PredicateStringMatch,LongMethod
org.argouml.ui.explorer.rules.GoSummaryToInheritance,LongMethod
org.argouml.uml.cognitive.critics.CrInterfaceAllPublic,LongMethod
org.argouml.uml.cognitive.critics.CrDisambigStateName,LongMethod
org.argouml.model.mdr.ActivityGraphsFactoryMDRImpl,LongMethod
org.argouml.ui.ActionExportXMI,LongMethod
org.argouml.uml.ui.UMLModelElementCommentDocument,LongMethod
org.argouml.kernel.ProjectImpl,LongMethod
org.argouml.profile.URLModelLoader,LongMethod
org.argouml.uml.ui.UMLComboBox2,LongMethod
org.argouml.model.TestStateMachinesHelper,LongMethod
org.argouml.uml.ui.TestTabStyle,LongMethod
org.argouml.notation.providers.java.NotationUtilityJava,LongMethod
org.argouml.uml.GenCompositeClasses2,LongMethod
org.argouml.uml.cognitive.critics.CrDupRoleNames,LongMethod
org.argouml.notation.providers.uml.EnumerationLiteralNotationUml,LongMethod
org.argouml.state2.diagram.FigVertex,LongMethod
org.argouml.util.osdep.StartBrowser,LongMethod
