FullClassPath,AntiPattern
org.argouml.uml.diagram.ui.ActionNavigability,LongParameterList
org.argouml.uml.diagram.ui.ActionSetAddAssociationMode,LongParameterList
org.argouml.activity2.diagram.CreateDiagramElementAction,LongParameterList
org.argouml.uml.diagram.ui.FigEdgeAssociationClass,LongParameterList
org.argouml.model.XmiException,LongParameterList
org.argouml.persistence.XmiInputStream,LongParameterList
org.argouml.uml.diagram.static,LongParameterList
org.argouml.uml.diagram.state.ui.FigSimpleState,LongParameterList
org.argouml.cognitive.checklist.CheckItem,LongParameterList
org.argouml.uml.diagram.ui.FigSingleLineTextWithNotation,LongParameterList
org.argouml.model.mdr.ExtensionMechanismsFactoryMDRImpl,LongParameterList
org.argouml.uml.diagram.ui.FigNodeModelElement,LongParameterList
org.argouml.model.mdr.UmlFactoryMDRImpl,LongParameterList
org.argouml.uml.diagram.collaboration.ui.SelectionClassifierRole,LongParameterList
org.argouml.ui.CheckboxTableModel,LongParameterList
org.argouml.uml.diagram.ui.SelectionNodeClarifiers2,LongParameterList
org.argouml.notation.providers.uml.AssociationEndNameNotationUml,LongParameterList
org.argouml.core.propertypanels.ui.UMLLinkedList,LongParameterList
org.argouml.uml.ui.SaveGIFAction2,LongParameterList
org.argouml.core.propertypanels.model.PanelData,LongParameterList
org.argouml.uml.diagram.static,LongParameterList
org.argouml.ui.TreeModelSupport,LongParameterList
org.argouml.configuration.Configuration,LongParameterList
org.argouml.uml.diagram.static,LongParameterList
org.argouml.ui.ActionCreateEdgeModelElement,LongParameterList
org.argouml.uml.diagram.static,LongParameterList
org.argouml.model.AbstractCommonBehaviorHelperDecorator,LongParameterList
org.argouml.uml.diagram.ui.FigNodeAssociation,LongParameterList
org.argouml.gefext.ArgoFigRect,LongParameterList
org.argouml.core.propertypanels.model.MetaDataCache,LongParameterList
org.argouml.sequence2.diagram.FigHead,LongParameterList
org.argouml.profile.ProfileMother,LongParameterList
org.argouml.uml.diagram.static,LongParameterList
org.argouml.gefext.ArgoModeCreateFigRRect,LongParameterList
org.argouml.uml.diagram.activity.ui.FigPartition,LongParameterList
org.argouml.activity2.diagram.FigCompartment,LongParameterList
org.argouml.activity2.diagram.BaseDiagram,LongParameterList
org.argouml.core.propertypanels.model.GetterSetterManager,LongParameterList
org.argouml.uml.diagram.ui.FigAssociationEndAnnotation,LongParameterList
org.argouml.uml.diagram.ui.FigClassAssociationClass,LongParameterList
org.argouml.uml.ui.foundation.extension,LongParameterList
org.argouml.model.euml.UmlFactoryEUMLImpl,LongParameterList
org.argouml.uml.diagram.ui.UMLDiagram,LongParameterList
org.argouml.gefext.ArgoFigCircle,LongParameterList
org.argouml.uml.diagram.deployment.ui.FigComponent,LongParameterList
org.argouml.util.MyTokenizer,LongParameterList
org.argouml.state2.diagram.FigExitPoint,LongParameterList
org.argouml.util.TestMyTokenizer,LongParameterList
org.argouml.uml.generator.SourceUnit,LongParameterList
org.argouml.persistence.PgmlUtility,LongParameterList
org.argouml.uml.cognitive.UMLToDoItem,LongParameterList
org.argouml.uml.diagram.static,LongParameterList
org.argouml.model.euml.UMLUtil,LongParameterList
org.argouml.uml.diagram.deployment.ui.CubePortFigRect,LongParameterList
org.argouml.ui.StylePanelFig,LongParameterList
org.argouml.uml.diagram.ui.FigEmptyRect,LongParameterList
org.argouml.uml.diagram.deployment.ui.FigObject,LongParameterList
org.argouml.uml.generator.AbstractSection,LongParameterList
org.argouml.uml.diagram.ui.ActionStereotypeView,LongParameterList
org.argouml.ui.StatusBar,LongParameterList
org.argouml.gefext.ArgoModeCreateFigPoly,LongParameterList
org.argouml.model.TestXmi,LongParameterList
org.argouml.uml.generator.Language,LongParameterList
org.argouml.state2.diagram.StateDiagramFactory,LongParameterList
org.argouml.uml.generator.GeneratorHelper,LongParameterList
org.argouml.uml.diagram.state.ui.FigSubmachineState,LongParameterList
org.argouml.sequence2.diagram.FigDestroy,LongParameterList
org.argouml.uml.cognitive.critics.ClClassName,LongParameterList
org.argouml.model.AssociationChangeEvent,LongParameterList
org.argouml.model.Model,LongParameterList
org.argouml.notation.NotationProviderFactory2,LongParameterList
org.argouml.uml.diagram.state.ui.FigConcurrentRegion,LongParameterList
org.argouml.uml.diagram.state.ui.FigFinalState,LongParameterList
org.argouml.uml.diagram.collaboration.ui.UMLCollaborationDiagram,LongParameterList
org.argouml.ui.DisplayTextTree,LongParameterList
org.argouml.model.mdr.ExtensionMechanismsHelperMDRImpl,LongParameterList
org.argouml.uml.ui.UMLCheckBox2,LongParameterList
org.argouml.model.euml.UseCasesHelperEUMLImpl,LongParameterList
