FullClassPath,AntiPattern
org.telegram.ui.Cells.UserCell,ComplexClass
org.telegram.ui.Components.ChatBigEmptyView,ComplexClass
org.telegram.ui.PhotoPickerActivity,ComplexClass
org.telegram.ui.Components.StickerMasksView,ComplexClass
org.telegram.messenger.FileLoadOperation,ComplexClass
org.telegram.ui.CacheControlActivity,ComplexClass
org.telegram.ui.Components.PhotoFilterView,ComplexClass
org.telegram.ui.Components.EmojiView,ComplexClass
org.telegram.ui.Components.AdminLogFilterAlert,ComplexClass
org.telegram.ui.Components.AnimatedFileDrawable,ComplexClass
org.telegram.ui.Components.ShutterButton,ComplexClass
org.telegram.PhoneFormat.PhoneRule,ComplexClass
org.telegram.ui.LaunchActivity,ComplexClass
org.telegram.ui.Cells.ContextLinkCell,ComplexClass
org.telegram.ui.ChatLinkActivity,ComplexClass
org.telegram.ui.Adapters.ContactsAdapter,ComplexClass
org.telegram.ui.ProfileActivity,ComplexClass
org.telegram.ui.Components.PollVotesAlert,ComplexClass
org.telegram.ui.Components.Crop.CropGestureDetector,ComplexClass
org.telegram.messenger.audioinfo.mp3.ID3v2Info,ComplexClass
org.telegram.messenger.time.FastDateParser,ComplexClass
org.telegram.messenger.audioinfo.m4a.M4AInfo,ComplexClass
org.telegram.ui.ChatUsersActivity,ComplexClass
org.telegram.ui.Components.InstantCameraView,ComplexClass
org.telegram.ui.Components.RecyclerViewItemRangeSelector,ComplexClass
org.telegram.ui.TwoStepVerificationActivity,ComplexClass
org.telegram.ui.ActionBar.AlertDialog,ComplexClass
org.telegram.ui.ChannelAdminLogActivity,ComplexClass
org.telegram.ui.ArticleViewer,ComplexClass
org.telegram.ui.ActionBar.ActionBar,ComplexClass
org.telegram.ui.Components.ColorPicker,ComplexClass
org.telegram.tgnet.TLRPC,ComplexClass
org.telegram.ui.SecretMediaViewer,ComplexClass
org.telegram.ui.DataSettingsActivity,ComplexClass
org.telegram.ui.Components.ShareAlert,ComplexClass
org.telegram.messenger.MessagesStorage,ComplexClass
org.telegram.tgnet.ConnectionsManager,ComplexClass
org.telegram.ui.Components.StickerSetBulletinLayout,ComplexClass
org.telegram.ui.Components.TrendingStickersLayout,ComplexClass
org.telegram.messenger.LocaleController,ComplexClass
org.telegram.ui.Components.NumberPicker,ComplexClass
org.telegram.ui.Components.SharedMediaLayout,ComplexClass
org.telegram.ui.Components.SnowflakesEffect,ComplexClass
org.telegram.ui.NotificationsCustomSettingsActivity,ComplexClass
org.telegram.ui.PrivacyControlActivity,ComplexClass
org.telegram.ui.Components.ChatActivityEnterView,ComplexClass
org.telegram.messenger.MrzRecognizer,ComplexClass
org.telegram.ui.PaymentFormActivity,ComplexClass
org.telegram.ui.Components.GestureDetector2,ComplexClass
org.telegram.ui.GroupStickersActivity,ComplexClass
org.telegram.ui.FiltersSetupActivity,ComplexClass
org.telegram.ui.PhotoPickerActivity,ComplexClass
org.telegram.ui.FilterUsersActivity,ComplexClass
org.telegram.messenger.time.FastDatePrinter,ComplexClass
org.telegram.messenger.MediaDataController,ComplexClass
org.telegram.messenger.SendMessagesHelper,ComplexClass
org.telegram.ui.ActionBar.ActionBar,ComplexClass
org.telegram.ui.Adapters.DrawerLayoutAdapter,ComplexClass
org.telegram.messenger.MessagesStorage,ComplexClass
org.telegram.ui.Components.voip.VoIPHelper,ComplexClass
org.telegram.messenger.MessageObject,ComplexClass
org.telegram.ui.Components.FireworksEffect,ComplexClass
org.telegram.ui.ChatActivity,ComplexClass
org.telegram.ui.Components.InstantCameraView,ComplexClass
org.telegram.ui.Components.VideoPlayer,ComplexClass
org.telegram.ui.ThemeActivity,ComplexClass
org.telegram.ui.PeopleNearbyActivity,ComplexClass
org.telegram.ui.Components.PhotoFilterView,ComplexClass
org.telegram.ui.Components.RecyclerListView,ComplexClass
org.telegram.ui.Cells.ArchiveHintInnerCell,ComplexClass
org.telegram.messenger.MusicPlayerReceiver,ComplexClass
org.telegram.messenger.NotificationCenter,ComplexClass
org.telegram.ui.WallpapersListActivity,ComplexClass
