FullClassPath,AntiPattern
org.telegram.ui.Charts.ChartPickerDelegate,LongMethod
org.telegram.ui.SessionsActivity,LongMethod
org.telegram.messenger.audioinfo.mp3.ID3v2Info,LongMethod
org.telegram.ui.Components.RecyclerListView,LongMethod
org.telegram.messenger.time.FastDatePrinter,LongMethod
org.telegram.ui.Adapters.SearchAdapter,LongMethod
org.telegram.messenger.MusicPlayerService,LongMethod
org.telegram.ui.TooManyCommunitiesActivity,LongMethod
org.telegram.ui.Components.AvatarDrawable,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.messenger.voip.VoIPService,LongMethod
org.telegram.ui.FilterCreateActivity,LongMethod
org.telegram.ui.Components.PasscodeView,LongMethod
org.telegram.ui.ExternalActionActivity,LongMethod
org.telegram.ui.IdenticonActivity,LongMethod
org.telegram.ui.InviteContactsActivity,LongMethod
org.telegram.ui.Components.voip.VoIPHelper,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.Components.PhotoFilterBlurControl,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.Components.SeekBarView,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.NotificationsCustomSettingsActivity,LongMethod
org.telegram.ui.SecretMediaViewer,LongMethod
org.telegram.ui.Adapters.DialogsAdapter,LongMethod
org.telegram.ui.Adapters,LongMethod
org.telegram.ui.Cells.FeaturedStickerSetCell2,LongMethod
org.telegram.ui.Components.GestureDetector2,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.ActionBar.SimpleTextView,LongMethod
org.telegram.ui.ActionBar,LongMethod
org.telegram.ui.Components.BlurBehindDrawable,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.Components.AnimatedFileDrawable,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.messenger.FileRefController,LongMethod
org.telegram.ui.Components.GroupedPhotosListView,LongMethod
org.telegram.ui.PrivacyControlActivity,LongMethod
org.telegram.messenger.audioinfo.m4a.M4AInfo,LongMethod
org.telegram.ui.ChangeNameActivity,LongMethod
org.telegram.ui.Components.PullForegroundDrawable,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.PollCreateActivity,LongMethod
org.telegram.ui.Components.VideoTimelinePlayView,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.Components.ProfileGalleryView,LongMethod
org.telegram.messenger.ImageReceiver,LongMethod
org.telegram.ui.StatisticActivity,LongMethod
org.telegram.messenger.AndroidUtilities,LongMethod
org.telegram.ui.Cells.ManageChatUserCell,LongMethod
org.telegram.ui.Components.BiometricPromtHelper,LongMethod
org.telegram.ui.Components.BiometricPromtHelper,LongMethod
org.telegram.ui.Components.EditTextBoldCursor,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.Components.Crop.CropAreaView,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.messenger.ImageLoader,LongMethod
org.telegram.ui.Components.Paint.Painting,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.Cells.ProfileSearchCell,LongMethod
org.telegram.messenger.ContactsController,LongMethod
org.telegram.ui.Components.ThemePreviewDrawable,LongMethod
org.telegram.ui.Components.FragmentContextView,LongMethod
org.telegram.PhoneFormat.PhoneFormat,LongMethod
org.telegram.ui.ActionBar.ActionBarLayout,LongMethod
org.telegram.ui.ActionBar,LongMethod
org.telegram.messenger.DownloadController,LongMethod
org.telegram.ui.Charts.PieChartView,LongMethod
org.telegram.ui.Charts,LongMethod
org.telegram.ui.GroupStickersActivity,LongMethod
org.telegram.ui.Components.VideoTimelineView,LongMethod
org.telegram.ui.Components,LongMethod
org.telegram.ui.IntroActivity,LongMethod
