Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract
JetUML-v3.1/src/ca/mcgill/cs/jetuml/JetUML.java,JetUML,125,2,5,1,0,false,false,4,false,false,3,4,15,18,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/ApplicationResources.java,ApplicationResources,79,3,2,0,1,false,false,2,false,false,0,2,3,1,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/Clipboard.java,Clipboard,282,3,14,0,1,false,false,1,false,false,11,14,8,19,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/DiagramSizeUtils.java,DiagramSizeUtils,60,2,2,0,0,false,false,3,false,false,0,2,0,0,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/FileExtensions.java,FileExtensions,112,4,4,0,0,false,false,2,false,false,1,2,10,9,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/MoveTracker.java,MoveTracker,96,2,2,0,0,false,false,2,true,false,2,2,8,6,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/PropertyChangeTracker.java,PropertyChangeTracker,87,2,2,0,0,false,false,3,true,false,1,0,7,5,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/RecentFilesQueue.java,RecentFilesQueue,150,2,6,0,1,false,false,3,false,false,7,2,3,15,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/UserPreferences.java,UserPreferences,178,4,7,2,2,false,false,2,false,false,0,8,5,6,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/application/Version.java,Version,173,4,8,0,0,false,false,1,false,false,6,9,2,2,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/AbstractDiagramElement.java,AbstractDiagramElement,75,1,3,0,0,false,false,3,false,false,0,0,0,4,0,false,false,false,true,false,public,0,0,0,true
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/ControlFlow.java,ControlFlow,488,1,22,0,13,false,false,2,false,false,24,24,13,74,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Diagram.java,Diagram,364,3,22,0,4,false,false,1,false,false,9,19,6,26,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/DiagramData.java,DiagramData,41,0,0,0,0,false,false,2,false,false,0,0,1,0,0,false,true,false,false,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/DiagramElement.java,DiagramElement,32,0,0,0,0,false,false,2,false,false,0,0,0,0,0,false,true,false,false,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/DiagramType.java,DiagramType,214,10,7,0,4,false,false,2,false,false,1,3,12,6,0,false,false,false,false,true,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Edge.java,Edge,59,0,0,0,0,false,false,1,false,false,0,0,0,0,0,false,true,false,false,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Node.java,Node,180,0,0,0,0,false,false,1,false,false,0,0,3,2,0,false,true,false,false,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Properties.java,Properties,143,1,6,0,1,false,false,1,false,false,5,12,5,5,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Property.java,Property,95,4,4,1,2,false,false,1,false,false,0,1,2,1,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/Prototypes.java,Prototypes,145,31,3,0,0,false,false,1,false,false,2,4,29,0,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/ClassDiagramBuilder.java,ClassDiagramBuilder,383,2,14,0,1,false,false,3,true,false,15,20,19,41,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/CompoundOperation.java,CompoundOperation,79,1,4,0,0,false,false,2,false,false,0,1,3,3,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/DiagramBuilder.java,DiagramBuilder,534,3,17,1,3,false,false,2,true,false,20,31,28,51,0,false,false,false,true,false,public,0,0,0,true
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/DiagramOperation.java,DiagramOperation,39,0,0,0,0,false,false,2,false,false,0,0,0,0,0,false,true,false,false,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/DiagramOperationProcessor.java,DiagramOperationProcessor,146,3,9,0,0,false,false,3,true,false,3,2,3,16,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/ObjectDiagramBuilder.java,ObjectDiagramBuilder,166,0,6,0,1,false,false,3,true,false,8,19,12,9,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/SequenceDiagramBuilder.java,SequenceDiagramBuilder,254,2,8,0,2,false,false,3,true,false,14,21,20,26,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/SimpleOperation.java,SimpleOperation,60,2,2,0,0,false,false,2,false,false,0,0,0,2,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/StateDiagramBuilder.java,StateDiagramBuilder,59,0,1,0,1,false,false,3,true,false,0,5,8,1,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/UseCaseDiagramBuilder.java,UseCaseDiagramBuilder,57,0,1,0,1,false,false,4,true,false,0,5,7,1,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/constraints/ClassDiagramEdgeConstraints.java,ClassDiagramEdgeConstraints,108,0,4,0,0,false,false,4,false,false,4,13,6,10,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/constraints/Constraint.java,Constraint,34,0,0,0,0,false,false,1,false,false,0,0,0,0,0,false,true,false,false,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/constraints/ConstraintSet.java,ConstraintSet,78,1,2,0,0,false,false,2,false,false,1,1,3,1,0,false,false,false,true,false,public,0,0,0,false
JetUML-v3.1/src/ca/mcgill/cs/jetuml/diagram/builder/constraints/EdgeConstraints.java,EdgeConstraints,103,0,5,0,0,false,false,2,false,false,2,17,6,8,0,false,false,false,true,false,public,0,0,0,false
