FullClassPath,AntiPattern
org.gjt.sp.jedit.View,ComplexClass
org.gjt.sp.jedit.MiscUtilities,ComplexClass
org.gjt.sp.jedit.textarea.TextAreaPainter,ComplexClass
org.gjt.sp.jedit.bsh.Types,ComplexClass
org.gjt.sp.jedit.buffer.JEditBuffer,ComplexClass
org.gjt.sp.jedit.pluginmgr.InstallPanel,ComplexClass
org.gjt.sp.jedit.syntax.ParserRuleSet,ComplexClass
org.gjt.sp.jedit.search.SearchAndReplace,ComplexClass
org.gjt.sp.jedit.pluginmgr.ManagePanel,ComplexClass
org.gjt.sp.jedit.bsh.Primitive,ComplexClass
org.gjt.sp.jedit.buffer.IndentFoldHandler,ComplexClass
org.gjt.sp.jedit.gui.KeyEventTranslator,ComplexClass
org.gjt.sp.jedit.bsh.BSHForStatement,ComplexClass
org.gjt.sp.jedit.bsh.BSHPrimarySuffix,ComplexClass
org.gjt.sp.jedit.gui.HistoryTextField,ComplexClass
org.gjt.sp.jedit.browser.VFSBrowser,ComplexClass
org.gjt.sp.jedit.syntax.Token,ComplexClass
org.gjt.sp.jedit.gui.HistoryTextArea,ComplexClass
org.gjt.sp.jedit.bsh.BSHAssignment,ComplexClass
org.gjt.sp.jedit.GUIUtilities,ComplexClass
org.gjt.sp.jedit.textarea.TextAreaPainter,ComplexClass
org.gjt.sp.jedit.gui.FilesChangedDialog,ComplexClass
org.gjt.sp.jedit.gui.BufferSwitcher,ComplexClass
org.gjt.sp.jedit.gui.AbbrevEditor,ComplexClass
org.gjt.sp.jedit.search.SearchBar,ComplexClass
org.gjt.sp.jedit.textarea.TextArea,ComplexClass
org.gjt.sp.jedit.options.ShortcutsOptionPane,ComplexClass
org.gjt.sp.jedit.print.PrinterDialog,ComplexClass
org.gjt.sp.jedit.bsh.JavaCharStream,ComplexClass
org.gjt.sp.jedit.gui.DockableWindowManagerImpl,ComplexClass
org.gjt.sp.jedit.MiscUtilities,ComplexClass
org.gjt.sp.jedit.PluginJAR,ComplexClass
org.gjt.sp.jedit.bsh.ClassGeneratorUtil,ComplexClass
org.gjt.sp.jedit.browser.VFSBrowser,ComplexClass
org.gjt.sp.jedit.browser.BrowserView,ComplexClass
org.gjt.sp.jedit.textarea.Gutter,ComplexClass
org.gjt.sp.jedit.options.EncodingsOptionPane,ComplexClass
org.gjt.sp.jedit.search.HyperSearchResults,ComplexClass
org.gjt.sp.jedit.bsh.org.objectweb.asm.Item,ComplexClass
org.gjt.sp.jedit.io.VFSFile,ComplexClass
org.gjt.sp.jedit.Buffer,ComplexClass
org.gjt.sp.jedit.search.SearchDialog,ComplexClass
org.gjt.sp.jedit.options.GeneralOptionPane,ComplexClass
org.gjt.sp.util.Log,ComplexClass
org.gjt.sp.jedit.bsh.Interpreter,ComplexClass
org.gjt.sp.jedit.bsh.Interpreter,ComplexClass
org.gjt.sp.jedit.bsh.Parser,ComplexClass
org.gjt.sp.jedit.bsh.ParserTokenManager,ComplexClass
org.gjt.sp.jedit.textarea.RangeMap,ComplexClass
com.ultramixer.jarbundler.JarBundler,ComplexClass
org.gjt.sp.jedit.jEdit,ComplexClass
org.gjt.sp.jedit.bsh.Modifiers,ComplexClass
org.gjt.sp.util.XMLUtilities,ComplexClass
org.gjt.sp.jedit.bsh.org.objectweb.asm.ClassWriter,ComplexClass
org.gjt.sp.jedit.bsh.Name,ComplexClass
org.gjt.sp.jedit.input.TextAreaInputHandler,ComplexClass
org.gjt.sp.jedit.browser.VFSFileChooserDialog,ComplexClass
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable,ComplexClass
org.gjt.sp.jedit.textarea.TextAreaMouseHandler,ComplexClass
org.gjt.sp.jedit.gui.DockableWindowManager,ComplexClass
org.gjt.sp.jedit.Buffer,ComplexClass
org.gjt.sp.jedit.browser.FileCellRenderer,ComplexClass
org.gjt.sp.jedit.options.BufferOptionPane,ComplexClass
org.gjt.sp.jedit.jEdit,ComplexClass
org.gjt.sp.jedit.gui.FontSelector,ComplexClass
org.gjt.sp.jedit.textarea.DisplayManager,ComplexClass
org.gjt.sp.jedit.options.WindowTableModel,ComplexClass
org.gjt.sp.jedit.buffer.JEditBuffer,ComplexClass
org.gjt.sp.jedit.textarea.Gutter,ComplexClass
com.ultramixer.jarbundler.AppBundleProperties,ComplexClass
org.gjt.sp.jedit.textarea.JEditTextArea,ComplexClass
org.gjt.sp.jedit.buffer.LineManager,ComplexClass
org.gjt.sp.jedit.View,ComplexClass
org.gjt.sp.jedit.print.Margins,ComplexClass
org.gjt.sp.util.HtmlUtilities,ComplexClass
org.gjt.sp.jedit.help.HelpTOCPanel,ComplexClass
org.gjt.sp.jedit.textarea.TextArea,ComplexClass
org.gjt.sp.jedit.input.AbstractInputHandler,ComplexClass
org.gjt.sp.jedit.bsh.classpath.BshClassPath,ComplexClass
org.gjt.sp.jedit.gui.CompletionPopup,ComplexClass
org.gjt.sp.util.StandardUtilities,ComplexClass
org.gjt.sp.jedit.search.SearchAndReplace,ComplexClass
org.gjt.sp.jedit.syntax.ParserRule,ComplexClass
org.gjt.sp.jedit.options.BrowserColorsModel,ComplexClass
org.gjt.sp.jedit.bsh.JThis,ComplexClass
org.gjt.sp.jedit.TextUtilities,ComplexClass
org.gjt.sp.jedit.syntax.TokenMarker,ComplexClass
org.gjt.sp.jedit.options.AbbrevsOptionPane,ComplexClass
org.gjt.sp.jedit.gui.DefaultInputHandler,ComplexClass
org.gjt.sp.jedit.EditPane,ComplexClass
org.gjt.sp.jedit.browser.VFSFileNameField,ComplexClass
org.gjt.sp.jedit.search.SearchDialog,ComplexClass
org.gjt.sp.jedit.indent.RegexpIndentRule,ComplexClass
org.gjt.sp.jedit.bsh.TokenMgrError,ComplexClass
org.gjt.sp.jedit.buffer.ExplicitFoldHandler,ComplexClass
org.gjt.sp.jedit.EditPane,ComplexClass
org.gjt.sp.jedit.bsh.org.objectweb.asm.CodeWriter,ComplexClass
org.gjt.sp.jedit.bsh.BSHEnhancedForStatement,ComplexClass
org.gjt.sp.jedit.bufferio.BufferIORequest,ComplexClass
org.gjt.sp.jedit.bsh.Primitive,ComplexClass
org.gjt.sp.jedit.gui.VariableGridLayout,ComplexClass
org.gjt.sp.jedit.syntax.ParserRule,ComplexClass
org.gjt.sp.jedit.io.VFS,ComplexClass
