FullClassPath,AntiPattern
org.gjt.sp.util.EnhancedTreeCellRenderer,LongParameterList
org.gjt.sp.jedit.gui.ExtendedGridLayout,LongParameterList
org.gjt.sp.jedit.textarea.TriangleFoldPainter,LongParameterList
org.gjt.sp.jedit.bsh.ClassGenerator,LongParameterList
org.gjt.sp.jedit.textarea.ShapedFoldPainter,LongParameterList
org.gjt.sp.jedit.gui.VariableGridLayout,LongParameterList
org.gjt.sp.jedit.TextUtilities,LongParameterList
org.gjt.sp.jedit.bsh.BshMethod,LongParameterList
org.gjt.sp.jedit.textarea.ExtensionManager,LongParameterList
org.gjt.sp.jedit.bsh.ClassGeneratorImpl,LongParameterList
org.gjt.sp.jedit.bsh.Interpreter,LongParameterList
org.gjt.sp.jedit.io.VFS,LongParameterList
org.gjt.sp.jedit.bsh.TokenMgrError,LongParameterList
org.gjt.sp.jedit.bsh.ClassGeneratorUtil,LongParameterList
org.gjt.sp.jedit.gui.DockableLayout,LongParameterList
org.gjt.sp.jedit.bsh.DelayedEvalBshMethod,LongParameterList
org.gjt.sp.jedit.print.BufferPrintable1_7,LongParameterList
org.gjt.sp.jedit.gui.ExtendedGridLayoutConstraints,LongParameterList
org.gjt.sp.jedit.print.BufferPrintable,LongParameterList
org.gjt.sp.jedit.syntax.ParserRule,LongParameterList
org.gjt.sp.jedit.textarea.TextAreaExtension,LongParameterList
