FullClassPath,AntiPattern
org.gjt.sp.jedit.buffer.BufferAdapter,RefusedParentBequest
org.gjt.sp.jedit.textarea.ElasticTabStopBufferListener,RefusedParentBequest
org.gjt.sp.jedit.EBMessage,RefusedParentBequest
org.gjt.sp.jedit.msg.VFSPathSelected,RefusedParentBequest
org.gjt.sp.jedit.EBMessage,RefusedParentBequest
org.gjt.sp.jedit.msg.PluginUpdate,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHSwitchLabel,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHReturnType,RefusedParentBequest
org.gjt.sp.util.Task,RefusedParentBequest
org.gjt.sp.jedit.bufferio.MarkersSaveRequest,RefusedParentBequest
org.gjt.sp.jedit.EBMessage,RefusedParentBequest
org.gjt.sp.jedit.msg.PropertiesChanged,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHStatementExpressionList,RefusedParentBequest
org.gjt.sp.jedit.gui.StyleEditor,RefusedParentBequest
org.gjt.sp.jedit.gui.EnhancedDialog,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHBinaryExpression,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHTypedVariableDeclaration,RefusedParentBequest
org.gjt.sp.jedit.gui.EnhancedDialog,RefusedParentBequest
org.gjt.sp.jedit.search.SearchDialog,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHWhileStatement,RefusedParentBequest
org.gjt.sp.jedit.search.SearchMatcher,RefusedParentBequest
org.gjt.sp.jedit.search.PatternSearchMatcher,RefusedParentBequest
org.gjt.sp.jedit.syntax.DefaultTokenHandler,RefusedParentBequest
org.gjt.sp.jedit.syntax.DisplayTokenHandler,RefusedParentBequest
org.gjt.sp.jedit.indent.BracketIndentRule,RefusedParentBequest
org.gjt.sp.jedit.indent.CloseBracketIndentRule,RefusedParentBequest
org.gjt.sp.util.Task,RefusedParentBequest
org.gjt.sp.jedit.bufferio.IoTask,RefusedParentBequest
org.gjt.sp.jedit.bsh.ReflectManager,RefusedParentBequest
org.gjt.sp.jedit.bsh.reflect.ReflectManagerImpl,RefusedParentBequest
org.gjt.sp.jedit.bufferio.IoTask,RefusedParentBequest
org.gjt.sp.jedit.bufferio.BufferIORequest,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHVariableDeclarator,RefusedParentBequest
org.gjt.sp.util.Task,RefusedParentBequest
org.gjt.sp.jedit.io.CopyFileWorker,RefusedParentBequest
org.gjt.sp.jedit.buffer.FoldHandler,RefusedParentBequest
org.gjt.sp.jedit.buffer.ExplicitFoldHandler,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHSwitchStatement,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.msg.EditPaneUpdate,RefusedParentBequest
org.gjt.sp.jedit.msg.PositionChanging,RefusedParentBequest
org.gjt.sp.jedit.gui.OptionsDialog,RefusedParentBequest
org.gjt.sp.jedit.gui.EnhancedDialog,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHEnhancedForStatement,RefusedParentBequest
org.gjt.sp.jedit.EBMessage,RefusedParentBequest
org.gjt.sp.jedit.msg.ViewUpdate,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHThrowStatement,RefusedParentBequest
org.gjt.sp.jedit.gui.FontSelectorDialog,RefusedParentBequest
org.gjt.sp.jedit.gui.EnhancedDialog,RefusedParentBequest
org.gjt.sp.jedit.EBMessage,RefusedParentBequest
org.gjt.sp.jedit.msg.EditorExitRequested,RefusedParentBequest
org.gjt.sp.jedit.JEditAbstractEditAction,RefusedParentBequest
org.gjt.sp.jedit.EditAction,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHIfStatement,RefusedParentBequest
org.gjt.sp.jedit.print.PrintPreview,RefusedParentBequest
org.gjt.sp.jedit.gui.EnhancedDialog,RefusedParentBequest
org.gjt.sp.jedit.JEditKillRing,RefusedParentBequest
org.gjt.sp.jedit.buffer.KillRing,RefusedParentBequest
org.gjt.sp.jedit.buffer.FoldHandler,RefusedParentBequest
org.gjt.sp.jedit.buffer.IndentFoldHandler,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHReturnStatement,RefusedParentBequest
org.gjt.sp.jedit.bsh.CollectionManager,RefusedParentBequest
org.gjt.sp.jedit.bsh.collection.CollectionManagerImpl,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHPrimitiveType,RefusedParentBequest
org.gjt.sp.jedit.gui.tray.JTrayIcon,RefusedParentBequest
org.gjt.sp.jedit.gui.tray.JEditTrayIcon,RefusedParentBequest
org.gjt.sp.jedit.bsh.BSHImportDeclaration,RefusedParentBequest
org.gjt.sp.jedit.bsh.SimpleNode,RefusedParentBequest
org.gjt.sp.util.Task,RefusedParentBequest
org.gjt.sp.jedit.search.HyperSearchRequest,RefusedParentBequest
org.gjt.sp.jedit.bsh.classpath.DiscreteFilesClassLoader,RefusedParentBequest
org.gjt.sp.jedit.bsh.classpath.BshClassLoader,RefusedParentBequest
org.gjt.sp.jedit.options.ToolBarEditDialog,RefusedParentBequest
org.gjt.sp.jedit.gui.EnhancedDialog,RefusedParentBequest
org.gjt.sp.jedit.textarea.TextAreaExtension,RefusedParentBequest
