FullClassPath,AntiPattern
org.gjt.sp.jedit.textarea.JEditEmbeddedTextArea,LazyClass
org.gjt.sp.jedit.textarea.JEditEmbeddedTextArea,LazyClass
org.gjt.sp.jedit.print.PrintPreviewPaneUI,LazyClass
org.gjt.sp.jedit.print.PrintPreviewPaneUI,LazyClass
org.gjt.sp.jedit.buffer.ExplicitFoldHandler,LazyClass
org.gjt.sp.jedit.buffer.ExplicitFoldHandler,LazyClass
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory,LazyClass
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory,LazyClass
org.gjt.sp.jedit.gui.statusbar.ToolTipLabel,LazyClass
org.gjt.sp.jedit.gui.statusbar.ToolTipLabel,LazyClass
org.gjt.sp.jedit.gui.statusbar.EncodingWidgetFactory,LazyClass
org.gjt.sp.jedit.gui.statusbar.EncodingWidgetFactory,LazyClass
org.jedit.keymap.KeymapFileFilter,LazyClass
org.jedit.keymap.KeymapFileFilter,LazyClass
org.gjt.sp.jedit.gui.BeanShellErrorDialog,LazyClass
org.gjt.sp.jedit.gui.BeanShellErrorDialog,LazyClass
org.gjt.sp.jedit.options.IntegerInputVerifier,LazyClass
org.gjt.sp.jedit.options.IntegerInputVerifier,LazyClass
org.gjt.sp.jedit.bsh.BSHThrowStatement,LazyClass
org.gjt.sp.jedit.bsh.BSHThrowStatement,LazyClass
org.gjt.sp.jedit.gui.statusbar.LineSepWidgetFactory,LazyClass
org.gjt.sp.jedit.gui.statusbar.LineSepWidgetFactory,LazyClass
org.gjt.sp.jedit.gui.statusbar.WrapWidgetFactory,LazyClass
org.gjt.sp.jedit.gui.statusbar.WrapWidgetFactory,LazyClass
org.gjt.sp.jedit.bsh.BSHCastExpression,LazyClass
org.gjt.sp.jedit.bsh.BSHCastExpression,LazyClass
org.gjt.sp.jedit.bsh.BSHPackageDeclaration,LazyClass
org.gjt.sp.jedit.bsh.BSHPackageDeclaration,LazyClass
org.gjt.sp.jedit.gui.statusbar.MultiSelectWidgetFactory,LazyClass
org.gjt.sp.jedit.gui.statusbar.MultiSelectWidgetFactory,LazyClass
org.gjt.sp.jedit.gui.statusbar.TaskMonitorWidgetFactory,LazyClass
org.gjt.sp.jedit.gui.statusbar.TaskMonitorWidgetFactory,LazyClass
org.gjt.sp.jedit.bsh.ReflectError,LazyClass
org.gjt.sp.jedit.bsh.ReflectError,LazyClass
org.gjt.sp.jedit.bufferio.BufferInsertRequest,LazyClass
org.gjt.sp.jedit.bufferio.BufferInsertRequest,LazyClass
