FullClassPath,AntiPattern
org.gjt.sp.jedit.buffer.JEditBuffer,Blob
org.gjt.sp.util.IntegerArray,Blob
org.gjt.sp.jedit.syntax.ParserRuleSet,Blob
org.gjt.sp.jedit.gui.EnhancedButton,Blob
org.gjt.sp.jedit.GUIUtilities,Blob
org.gjt.sp.jedit.syntax.SyntaxStyle,Blob
org.gjt.sp.jedit.Buffer,Blob
org.gjt.sp.jedit.syntax.ParserRuleSet,Blob
com.ultramixer.jarbundler.LSEnvironment,Blob
com.ultramixer.jarbundler.AppBundleProperties,Blob
com.ultramixer.jarbundler.Service,Blob
com.ultramixer.jarbundler.JarBundler,Blob
com.ultramixer.jarbundler.DocumentType,Blob
com.ultramixer.jarbundler.HelpBook,Blob
com.ultramixer.jarbundler.JavaProperty,Blob
org.gjt.sp.jedit.ActionContext,Blob
org.gjt.sp.jedit.PluginJAR,Blob
org.gjt.sp.jedit.io.CharsetEncoding,Blob
org.gjt.sp.jedit.textarea.TextAreaPainter,Blob
org.gjt.sp.jedit.syntax.SyntaxStyle,Blob
org.gjt.sp.jedit.bsh.Variable,Blob
org.gjt.sp.jedit.bsh.NameSpace,Blob
org.gjt.sp.jedit.bsh.Modifiers,Blob
org.gjt.sp.jedit.bsh.ClassIdentifier,Blob
org.gjt.sp.jedit.bsh.Parser,Blob
org.gjt.sp.jedit.bsh.Modifiers,Blob
org.jedit.io.Native2ASCIIEncoding,Blob
org.jedit.io.Native2ASCIIEncodingTest,Blob
org.gjt.sp.util.IntegerArray,Blob
org.gjt.sp.jedit.buffer.LineManager,Blob
org.gjt.sp.jedit.io.AutoDetection,Blob
org.gjt.sp.jedit.MiscUtilities,Blob
org.gjt.sp.jedit.io.EncodingServer,Blob
org.gjt.sp.jedit.bsh.InterpreterError,Blob
org.gjt.sp.jedit.bsh.ParseException,Blob
org.gjt.sp.jedit.bsh.Interpreter,Blob
org.gjt.sp.jedit.syntax.ParserRule,Blob
org.gjt.sp.jedit.syntax.ParserRuleSet,Blob
org.gjt.sp.jedit.gui.EnhancedButton,Blob
org.gjt.sp.jedit.GUIUtilities,Blob
org.gjt.sp.jedit.syntax.SyntaxStyle,Blob
org.gjt.sp.jedit.ActionContext,Blob
org.gjt.sp.jedit.jEdit,Blob
org.gjt.sp.jedit.io.CharsetEncoding,Blob
