FullClassPath,AntiPattern
org.gjt.sp.jedit.io.CopyFileWorker,LongMethod
org.gjt.sp.jedit.bsh.BSHEnhancedForStatement,LongMethod
org.gjt.sp.util.PropertiesBean,LongMethod
org.gjt.sp.jedit.search.BufferListSet,LongMethod
org.gjt.sp.jedit.BufferHistory,LongMethod
org.gjt.sp.jedit.options.ModeSettingsPane,LongMethod
org.jedit.options.TabbedOptionDialog,LongMethod
org.gjt.sp.jedit.gui.DockableLayout,LongMethod
org.gjt.sp.jedit.gui.StatusBar,LongMethod
org.gjt.sp.jedit.bufferio.BufferLoadRequest,LongMethod
org.jedit.io.Native2ASCIIEncodingTest,LongMethod
org.gjt.sp.jedit.textarea.StandaloneTextArea,LongMethod
org.gjt.sp.jedit.bsh.BSHForStatement,LongMethod
org.gjt.sp.jedit.bufferio.BufferSaveRequest,LongMethod
org.gjt.sp.jedit.bsh.BSHSwitchStatement,LongMethod
org.gjt.sp.jedit.bsh.ClassGeneratorImpl,LongMethod
org.gjt.sp.jedit.textarea.TextAreaTransferHandler,LongMethod
org.gjt.sp.jedit.textarea.TextArea,LongMethod
org.gjt.sp.jedit.bsh.ParseException,LongMethod
org.gjt.sp.jedit.browser.VFSBrowser,LongMethod
org.gjt.sp.jedit.MiscUtilities,LongMethod
org.gjt.sp.jedit.JARClassLoader,LongMethod
org.jedit.options.OptionGroupPane,LongMethod
org.gjt.sp.jedit.GUIUtilities,LongMethod
org.gjt.sp.jedit.gui.KeyEventTranslator,LongMethod
org.gjt.sp.jedit.gui.ListModelEditor,LongMethod
org.gjt.sp.jedit.bsh.org.objectweb.asm.ClassWriter,LongMethod
org.gjt.sp.jedit.textarea.BufferHandler,LongMethod
org.gjt.sp.jedit.options.MouseOptionPane,LongMethod
org.gjt.sp.jedit.input.TextAreaInputHandler,LongMethod
org.gjt.sp.jedit.gui.KeyEventTranslator,LongMethod
org.gjt.sp.jedit.textarea.SelectionManager,LongMethod
org.gjt.sp.jedit.syntax.ModeProvider,LongMethod
org.gjt.sp.jedit.options.AppearanceOptionPane,LongMethod
org.gjt.sp.jedit.menu.DirectoryProvider,LongMethod
org.gjt.sp.jedit.bsh.Primitive,LongMethod
org.gjt.sp.jedit.browser.BrowserCommandsMenu,LongMethod
org.gjt.sp.jedit.menu.PluginsProvider,LongMethod
org.gjt.sp.jedit.options.PluginManagerOptionPane,LongMethod
org.gjt.sp.jedit.search.HyperSearchOperationNode,LongMethod
org.gjt.sp.jedit.textarea.ChunkCache,LongMethod
org.gjt.sp.jedit.pluginmgr.PluginListHandler,LongMethod
org.gjt.sp.jedit.TextUtilities,LongMethod
org.gjt.sp.jedit.OperatingSystem,LongMethod
org.gjt.sp.jedit.options.ShortcutsOptionPane,LongMethod
org.gjt.sp.jedit.gui.VariableGridLayout,LongMethod
org.gjt.sp.jedit.EditPane,LongMethod
org.gjt.sp.jedit.bsh.Remote,LongMethod
