FullClassPath,AntiPattern
org.gjt.sp.jedit.bsh.BSHImportDeclaration,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.ParserTokenManager,ClassDataShouldBePrivate
org.gjt.sp.jedit.buffer.FoldHandler,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.ReturnControl,ClassDataShouldBePrivate
org.gjt.sp.jedit.print.PrintRangeType,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHBlock,ClassDataShouldBePrivate
org.gjt.sp.jedit.buffer.JEditBuffer,ClassDataShouldBePrivate
org.gjt.sp.util.Log,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHForStatement,ClassDataShouldBePrivate
org.gjt.sp.jedit.syntax.ParserRule,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHPrimitiveType,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHVariableDeclarator,ClassDataShouldBePrivate
org.gjt.sp.jedit.search.HyperSearchResult,ClassDataShouldBePrivate
com.ultramixer.jarbundler.DocumentType,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHPrimarySuffix,ClassDataShouldBePrivate
org.gjt.sp.jedit.syntax.Token,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.SimpleNode,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHUnaryExpression,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHReturnType,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.ParseException,ClassDataShouldBePrivate
org.gjt.sp.jedit.syntax.ModeProvider,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.UtilTargetError,ClassDataShouldBePrivate
org.gjt.sp.util.SyntaxUtilities,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHTypedVariableDeclaration,ClassDataShouldBePrivate
org.gjt.sp.jedit.gui.DockableWindowManagerImpl,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHFormalParameter,ClassDataShouldBePrivate
org.gjt.sp.jedit.search.HyperSearchFileNode,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHArrayDimensions,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.JavaCharStream,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHFormalComment,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHAmbiguousName,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.Interpreter,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHBinaryExpression,ClassDataShouldBePrivate
org.gjt.sp.jedit.print.PrinterDialog,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHLiteral,ClassDataShouldBePrivate
org.gjt.sp.jedit.browser.FileCellRenderer,ClassDataShouldBePrivate
org.gjt.sp.jedit.input.AbstractInputHandler,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHReturnStatement,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.Parser,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHMethodDeclaration,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.Token,ClassDataShouldBePrivate
org.gjt.sp.jedit.Debug,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.BSHAssignment,ClassDataShouldBePrivate
org.gjt.sp.jedit.bsh.Name,ClassDataShouldBePrivate
