Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/AlphanumComparator.java,AlphanumComparator,155,0,4,0,1,false,false,2,true,false,8,7,4,14,0,false,false,false,true,false,public,0,0,0,false
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/BoundedObject.java,BoundedObject,51,5,5,0,5,false,false,2,false,false,0,0,0,0,0,false,false,false,true,false,public,0,0,0,false
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/ClasspathEntityResolver.java,ClasspathEntityResolver,27,0,1,0,0,false,false,3,true,false,1,2,4,0,0,false,false,false,true,false,public,0,0,0,false
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/CollectionUtils.java,CollectionUtils,426,1,22,0,9,false,false,2,false,false,27,31,14,63,0,false,false,false,true,false,public,0,0,0,false
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/Coordinates.java,Coordinates,909,19,42,4,25,false,false,1,false,false,37,39,7,25,0,false,false,false,true,false,public,0,0,0,false
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/Direction.java,Direction,132,3,9,1,3,false,false,1,false,false,3,3,1,0,0,false,false,false,true,false,public,0,0,0,false
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/GameManager.java,GameManager,70,10,3,1,0,false,false,2,true,false,1,2,1,4,0,false,false,false,true,false,public,0,0,0,false
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/Hash.java,Hash,47,5,2,0,1,false,false,1,false,false,0,1,4,3,0,false,false,false,false,true,public,0,0,0,false
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/IntPoint.java,IntPoint,53,1,2,0,2,false,false,2,false,false,0,0,1,0,0,false,false,false,true,false,public,0,0,0,false
mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/Inventory.java,Inventory,3274,45,167,13,64,false,false,1,false,false,299,163,34,164,0,false,false,false,true,false,public,0,0,0,false
