index,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
0,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/AlwaysWorkingTimeCalendarImpl.java,AlwaysWorkingTimeCalendarImpl,138,0,17,4,10,FALSE,FALSE,5,FALSE,FALSE,1,21,6,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/CalendarActivityImpl.java,CalendarActivityImpl,49,3,4,0,2,FALSE,FALSE,3,FALSE,FALSE,0,0,1,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
2,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/CalendarEvent.java,CalendarEvent,93,5,7,0,3,FALSE,FALSE,2,FALSE,FALSE,1,6,3,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
3,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/GPCalendar.java,GPCalendar,76,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,2,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
4,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/GPCalendarActivity.java,GPCalendarActivity,17,0,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,1,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
5,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/GPCalendarBase.java,GPCalendarBase,145,3,12,2,4,FALSE,FALSE,4,FALSE,FALSE,8,24,6,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,TRUE,Service Provider
6,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/GPCalendarCalc.java,GPCalendarCalc,49,2,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,4,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
7,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/GPCalendarListener.java,GPCalendarListener,29,0,0,0,0,FALSE,FALSE,4,TRUE,FALSE,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
8,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/GanttDaysOff.java,GanttDaysOff,86,1,8,0,2,FALSE,FALSE,3,FALSE,FALSE,1,5,4,8,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
9,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/ImportCalendarOption.java,ImportCalendarOption,23,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,1,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
10,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/WeekendCalendarImpl.java,WeekendCalendarImpl,380,9,22,4,12,FALSE,FALSE,3,FALSE,FALSE,23,24,18,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
11,ganttproject-v2.8.11/biz.ganttproject.core/src/biz/ganttproject/core/calendar/walker/ForwardTimeWalker.java,ForwardTimeWalker,71,2,2,0,1,FALSE,FALSE,3,TRUE,FALSE,1,1,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
