Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/Analytics.java,Analytics,46,22,0,0,0,false,false,1,false,false,0,0,2,0,0,false,true,false,false,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/BooleanPreference.java,BooleanPreference,35,3,4,1,1,false,false,2,false,false,0,1,1,2,0,false,false,false,true,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/BugsnagTree.java,BugsnagTree,57,2,3,0,0,false,false,2,false,false,3,6,7,3,0,false,false,false,true,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/CaptureHelper.java,CaptureHelper,51,1,2,0,0,false,false,2,true,false,2,7,6,5,0,false,false,false,true,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/CheatSheet.java,CheatSheet,145,1,5,3,0,false,false,2,false,false,2,8,6,11,0,false,false,false,true,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/DeleteRecordingBroadcastReceiver.java,DeleteRecordingBroadcastReceiver,35,0,1,0,0,false,false,4,true,false,1,2,10,3,0,false,false,false,true,false,public,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/HideFromRecents.java,HideFromRecents,11,0,0,0,0,false,false,3,false,false,0,0,3,0,0,false,false,false,false,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/IntPreference.java,IntPreference,35,3,4,1,1,false,false,2,false,false,0,1,1,2,0,false,false,false,true,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/OverlayView.java,OverlayView,200,11,11,0,0,false,false,2,false,false,3,7,29,24,0,false,false,false,true,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/RecordingNotification.java,RecordingNotification,11,0,0,0,0,false,false,2,false,false,0,0,3,0,0,false,false,false,false,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/RecordingSession.java,RecordingSession,439,23,10,0,1,false,false,2,false,false,13,11,48,48,0,false,false,false,true,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/ShowCountdown.java,ShowCountdown,11,0,0,0,0,false,false,2,false,false,0,0,3,0,0,false,false,false,false,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/ShowTouches.java,ShowTouches,11,0,0,0,0,false,false,2,false,false,0,0,3,0,0,false,false,false,false,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/TelecineActivity.java,TelecineActivity,185,15,10,0,0,false,false,2,false,false,8,5,23,35,0,false,false,false,true,false,public,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/TelecineApplication.java,TelecineApplication,42,1,2,0,0,false,false,2,false,false,1,0,5,5,0,false,false,false,true,false,public,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/TelecineComponent.java,TelecineComponent,15,0,0,0,0,false,false,2,false,false,0,0,2,0,0,false,true,false,false,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/TelecineModule.java,TelecineModule,96,7,12,0,0,false,false,2,false,false,1,9,10,5,0,false,false,false,true,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/TelecineService.java,TelecineService,112,13,4,0,0,false,false,2,false,false,5,7,12,10,0,false,false,false,true,false,public,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/TelecineShortcutConfigureActivity.java,TelecineShortcutConfigureActivity,34,1,1,0,0,false,false,4,false,false,0,1,6,3,0,false,false,false,true,false,public,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/TelecineShortcutLaunchActivity.java,TelecineShortcutLaunchActivity,51,2,4,0,0,false,false,4,false,false,3,5,6,4,0,false,false,false,true,false,public,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/TelecineTileService.java,TelecineTileService,50,1,6,0,0,false,false,3,false,false,0,0,7,7,0,false,false,false,true,false,public,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/VideoSizePercentage.java,VideoSizePercentage,11,0,0,0,0,false,false,3,false,false,0,0,3,0,0,false,false,false,false,false,default,0,0,0,false
Telecine-v1.6.2/telecine/src/main/java/com/jakewharton/telecine/VideoSizePercentageAdapter.java,VideoSizePercentageAdapter,55,1,5,0,5,false,false,4,true,false,3,6,7,0,0,false,false,false,true,false,default,0,0,0,false
