FullClassPath,AntiPattern
freemind.view.MapModule,Blob
freemind.modes.HistoryInformation,Blob
freemind.modes.ControllerAdapter,Blob
freemind.view.MapModule,Blob
freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog,Blob
freemind.controller.filter.util.SortedComboBoxModel,Blob
freemind.modes.attributes.Attribute,Blob
freemind.modes.mindmapmode.attributeactors.MindMapModeAttributeController,Blob
freemind.controller.filter.util.SortedMapVector,Blob
freemind.view.MapModule,Blob
freemind.controller.filter.FilterController,Blob
freemind.view.MapModule,Blob
freemind.modes.HistoryInformation,Blob
freemind.modes.ControllerAdapter,Blob
freemind.view.MapModule,Blob
freemind.controller.MenuBar,Blob
freemind.view.MapModule,Blob
freemind.modes.ModesCreator,Blob
freemind.controller.Controller,Blob
freemind.modes.browsemode.BrowseController,Blob
freemind.modes.browsemode.BrowseToolBar,Blob
freemind.controller.MapModuleManager,Blob
freemind.view.MapModule,Blob
freemind.view.mindmapview.PathBBox,Blob
freemind.view.mindmapview.MapView,Blob
freemind.main.FreeMindCommon,Blob
freemind.main.FreeMindApplet,Blob
freemind.main.FreeMind,Blob
freemind.view.MapModule,Blob
freemind.main.FreeMindCommon,Blob
freemind.modes.attributes.AttributeRegistry,Blob
freemind.controller.filter.util.SortedComboBoxModel,Blob
freemind.modes.attributes.Attribute,Blob
freemind.controller.filter.util.SortedMapVector,Blob
freemind.modes.mindmapmode.actions.NodeColorBlendAction,Blob
freemind.view.MapModule,Blob
freemind.modes.attributes.Attribute,Blob
freemind.modes.mindmapmode.MindMapController,Blob
freemind.modes.mindmapmode.actions.SelectAllAction,Blob
freemind.modes.mindmapmode.actions.UseRichFormattingAction,Blob
freemind.modes.mindmapmode.actions.UsePlainTextAction,Blob
freemind.modes.HistoryInformation,Blob
freemind.modes.XMLElementAdapter,Blob
freemind.view.mindmapview.CloudView,Blob
freemind.view.mindmapview.NodeView,Blob
freemind.view.MapModule,Blob
freemind.controller.Controller,Blob
freemind.modes.ModesCreator,Blob
freemind.modes.attributes.Attribute,Blob
freemind.modes.attributes.NodeAttributeTableModel,Blob
freemind.view.mindmapview.attributeview.AttributeTable,Blob
freemind.modes.attributes.ColumnWidthChangeEvent,Blob
freemind.modes.attributes.Attribute,Blob
freemind.modes.HistoryInformation,Blob
freemind.modes.NodeAdapter,Blob
freemind.modes.mindmapmode.actions.NodeColorBlendAction,Blob
freemind.modes.mindmapmode.MindMapController,Blob
freemind.view.MapModule,Blob
freemind.modes.attributes.Attribute,Blob
freemind.modes.mindmapmode.actions.SelectAllAction,Blob
freemind.modes.mindmapmode.actions.UseRichFormattingAction,Blob
freemind.modes.mindmapmode.actions.UsePlainTextAction,Blob
