FullClassPath,AntiPattern
freemind.preferences.layout.OptionPanel,SpaghettiCode
freemind.preferences.layout.OptionPanel,SpaghettiCode
freemind.preferences.layout.OptionPanel,SpaghettiCode
freemind.preferences.layout.OptionPanel,SpaghettiCode
freemind.modes.NodeAdapter,SpaghettiCode
freemind.modes.NodeAdapter,SpaghettiCode
freemind.modes.NodeAdapter,SpaghettiCode
freemind.modes.MindMapLinkRegistry[],SpaghettiCode
freemind.modes.NodeAdapter,SpaghettiCode
freemind.modes.XMLElementAdapter,SpaghettiCode
freemind.modes.XMLElementAdapter,SpaghettiCode
freemind.modes.XMLElementAdapter,SpaghettiCode
freemind.modes.XMLElementAdapter,SpaghettiCode
freemind.controller.Controller,SpaghettiCode
freemind.controller.Controller,SpaghettiCode
freemind.controller.Controller,SpaghettiCode
freemind.controller.Controller,SpaghettiCode
freemind.main.FreeMind,SpaghettiCode
freemind.main.FreeMind,SpaghettiCode
freemind.main.FreeMind,SpaghettiCode
freemind.main.FreeMind,SpaghettiCode
freemind.preferences.layout.KeyEventWorkaround,SpaghettiCode
freemind.preferences.layout.KeyEventWorkaround,SpaghettiCode
freemind.preferences.layout.KeyEventWorkaround,SpaghettiCode
freemind.preferences.layout.KeyEventWorkaround,SpaghettiCode
freemind.main.Tools,SpaghettiCode
freemind.main.Tools,SpaghettiCode
freemind.main.Tools,SpaghettiCode
freemind.main.Tools,SpaghettiCode
freemind.main.FreeMindApplet,SpaghettiCode
freemind.main.FreeMindApplet,SpaghettiCode
freemind.main.FreeMindApplet,SpaghettiCode
freemind.main.FreeMindApplet,SpaghettiCode
freemind.view.mindmapview.MapView,SpaghettiCode
freemind.view.mindmapview.MapView,SpaghettiCode
freemind.view.mindmapview.MapView,SpaghettiCode
freemind.view.mindmapview.NodeView[],SpaghettiCode
freemind.view.mindmapview.MapView,SpaghettiCode
