FullClassPath,AntiPattern
freemind.controller.FreeMindPopupMenu,BaseClassShouldBeAbstract
freemind.controller.FreeMindPopupMenu,BaseClassShouldBeAbstract
freemind.controller.FreeMindPopupMenu,BaseClassShouldBeAbstract
freemind.main.FixedHTMLWriter,BaseClassShouldBeAbstract
freemind.main.FixedHTMLWriter,BaseClassShouldBeAbstract
freemind.main.FixedHTMLWriter,BaseClassShouldBeAbstract
freemind.main.XMLElement,BaseClassShouldBeAbstract
freemind.main.XMLElement,BaseClassShouldBeAbstract
freemind.main.XMLElement,BaseClassShouldBeAbstract
freemind.view.mindmapview.EditNodeBase,BaseClassShouldBeAbstract
freemind.view.mindmapview.EditNodeBase,BaseClassShouldBeAbstract
freemind.view.mindmapview.EditNodeBase,BaseClassShouldBeAbstract
freemind.extensions.HookAdapter,BaseClassShouldBeAbstract
freemind.extensions.HookAdapter,BaseClassShouldBeAbstract
freemind.extensions.HookAdapter,BaseClassShouldBeAbstract
freemind.extensions.HookDescriptorBase,BaseClassShouldBeAbstract
freemind.extensions.HookDescriptorBase,BaseClassShouldBeAbstract
freemind.extensions.HookDescriptorBase,BaseClassShouldBeAbstract
freemind.controller.FreeMindToolBar,BaseClassShouldBeAbstract
freemind.controller.FreeMindToolBar,BaseClassShouldBeAbstract
freemind.controller.FreeMindToolBar,BaseClassShouldBeAbstract
freemind.controller.ColorSwatch,BaseClassShouldBeAbstract
freemind.controller.ColorSwatch,BaseClassShouldBeAbstract
freemind.controller.ColorSwatch,BaseClassShouldBeAbstract
