FullClassPath,AntiPattern
freemind.preferences.layout.KeyEventTranslator,ComplexClass
freemind.modes.mindmapmode.MindMapNodeModel,ComplexClass
freemind.modes.StylePattern,ComplexClass
freemind.modes.mindmapmode.actions.ApplyPatternAction,ComplexClass
freemind.modes.mindmapmode.EncryptedMindMapNode,ComplexClass
freemind.modes.mindmapmode.attributeactors.ImportAttributesDialog,ComplexClass
freemind.preferences.layout.GrabKeyDialog,ComplexClass
freemind.modes.attributes.AttributeRegistry,ComplexClass
freemind.main.FreeMindCommon,ComplexClass
freemind.controller.Controller,ComplexClass
freemind.modes.mindmapmode.EncryptedMindMapNode,ComplexClass
freemind.modes.NodeAdapter,ComplexClass
freemind.main.HtmlTools,ComplexClass
freemind.modes.mindmapmode.attributeactors.MindMapModeAttributeController,ComplexClass
freemind.view.mindmapview.attributeview.AttributeTable,ComplexClass
freemind.controller.filter.condition.ConditionFactory,ComplexClass
freemind.modes.MapAdapter,ComplexClass
freemind.preferences.layout.KeyEventWorkaround,ComplexClass
freemind.controller.filter.FilterComposerDialog,ComplexClass
freemind.view.mindmapview.NodeView,ComplexClass
freemind.view.mindmapview.ForkMainView,ComplexClass
freemind.controller.NodeDragListener,ComplexClass
freemind.modes.mindmapmode.actions.NewChildAction,ComplexClass
freemind.main.FreeMindSecurityManager,ComplexClass
freemind.view.mindmapview.MapView,ComplexClass
freemind.main.Tools,ComplexClass
freemind.modes.common.dialogs.IconSelectionPopupDialog,ComplexClass
freemind.modes.common.dialogs.IconSelectionPopupDialog,ComplexClass
freemind.main.FreeMind,ComplexClass
freemind.controller.Controller,ComplexClass
freemind.modes.ControllerAdapter,ComplexClass
freemind.modes.XMLElementAdapter,ComplexClass
freemind.view.mindmapview.EditNodeBase,ComplexClass
freemind.view.mindmapview.PathBBox,ComplexClass
freemind.modes.StylePatternFactory,ComplexClass
freemind.controller.MapModuleManager,ComplexClass
freemind.modes.ControllerAdapter,ComplexClass
freemind.modes.mindmapmode.attributeactors.AssignAttributeDialog,ComplexClass
freemind.main.XMLElement,ComplexClass
freemind.main.FreeMindSecurityManager,ComplexClass
freemind.modes.common.actions.FindAction,ComplexClass
freemind.modes.attributes.AttributeRegistryTableModel,ComplexClass
freemind.modes.XMLElementAdapter,ComplexClass
freemind.modes.mindmapmode.attributeactors.AttributeRegistryTable,ComplexClass
freemind.main.HtmlTools,ComplexClass
freemind.common.ThreeCheckBoxProperty,ComplexClass
freemind.controller.MenuBar,ComplexClass
freemind.modes.attributes.NodeAttributeTableModel,ComplexClass
freemind.view.mindmapview.attributeview.AttributeView,ComplexClass
freemind.controller.filter.FilterComposerDialog,ComplexClass
freemind.modes.mindmapmode.dialogs.StylePatternFrame,ComplexClass
freemind.main.FreeMindStarter,ComplexClass
freemind.view.mindmapview.attributeview.AttributeTable,ComplexClass
freemind.view.mindmapview.MainView,ComplexClass
freemind.modes.common.plugins.MapNodePositionHolderBase,ComplexClass
freemind.modes.common.CommonNodeKeyListener,ComplexClass
freemind.controller.filter.condition.CompareConditionAdapter,ComplexClass
freemind.modes.attributes.AttributeRegistry,ComplexClass
freemind.main.Tools,ComplexClass
freemind.view.mindmapview.ArrowLinkView,ComplexClass
freemind.view.mindmapview.NodeViewFactory,ComplexClass
freemind.modes.mindmapmode.MindMapController,ComplexClass
freemind.view.mindmapview.NodeView,ComplexClass
freemind.modes.StylePattern,ComplexClass
freemind.modes.mindmapmode.MindMapHTMLWriter,ComplexClass
freemind.modes.mindmapmode.actions.PasteAction,ComplexClass
freemind.view.mindmapview.MapView,ComplexClass
freemind.main.XMLElement,ComplexClass
freemind.modes.attributes.NodeAttributeTableModel,ComplexClass
freemind.main.FreeMind,ComplexClass
freemind.controller.StructuredMenuHolder,ComplexClass
freemind.view.mindmapview.NodeViewLayoutAdapter,ComplexClass
freemind.modes.mindmapmode.MindMapController,ComplexClass
freemind.view.mindmapview.EditNodeTextField,ComplexClass
freemind.modes.NodeAdapter,ComplexClass
freemind.modes.mindmapmode.MindMapMapModel,ComplexClass
freemind.modes.mindmapmode.actions.NodeHookAction,ComplexClass
freemind.modes.FreeMindAwtFileDialog,ComplexClass
freemind.main.FreeMindApplet,ComplexClass
