Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,
jEdit-v5.5.0/com/ultramixer/jarbundler/AppBundleProperties.java,AppBundleProperties,542,39,80,32,39,false,false,3,false,false,2,41,5,5,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/com/ultramixer/jarbundler/DocumentType.java,DocumentType,248,9,16,8,7,false,false,2,false,false,0,8,4,0,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/com/ultramixer/jarbundler/HelpBook.java,HelpBook,89,5,10,3,5,false,false,2,false,false,0,5,6,0,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/com/ultramixer/jarbundler/JarBundler.java,JarBundler,1566,35,84,47,0,false,false,2,true,false,64,69,25,133,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/com/ultramixer/jarbundler/JavaProperty.java,JavaProperty,81,2,4,2,2,false,false,2,false,false,2,2,0,2,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/com/ultramixer/jarbundler/LSEnvironment.java,LSEnvironment,92,2,4,2,2,false,false,3,false,false,2,2,0,2,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/com/ultramixer/jarbundler/PropertyListWriter.java,PropertyListWriter,681,3,16,0,0,false,false,3,true,false,45,30,33,121,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/com/ultramixer/jarbundler/Service.java,Service,222,9,16,8,8,false,false,1,false,false,0,8,3,0,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/de/masters_of_disaster/ant/tasks/ar/Ar.java,Ar,468,5,7,3,0,false,false,1,false,false,19,8,17,49,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/de/masters_of_disaster/ant/tasks/ar/ArConstants.java,ArConstants,62,11,0,0,0,false,false,2,false,false,0,0,0,0,0,false,true,false,false,false,public,0,0,0,false
jEdit-v5.5.0/de/masters_of_disaster/ant/tasks/ar/ArEntry.java,ArEntry,355,10,20,8,7,false,false,2,false,false,3,13,2,11,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/de/masters_of_disaster/ant/tasks/ar/ArOutputStream.java,ArOutputStream,167,10,6,1,0,false,false,3,false,false,14,7,3,6,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/de/masters_of_disaster/ant/tasks/ar/ArUtils.java,ArUtils,155,0,6,0,4,false,false,2,false,false,2,22,0,4,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/de/masters_of_disaster/ant/tasks/calculatesize/CalculateSize.java,CalculateSize,94,4,5,3,0,false,false,2,false,false,4,3,6,5,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/de/masters_of_disaster/ant/tasks/deb/Deb.java,Deb,354,10,10,5,0,false,false,1,false,false,22,8,19,59,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/doclet/GenerateTocXML.java,GenerateTocXML,123,3,6,0,0,false,false,5,false,false,2,9,4,10,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/Abbrevs.java,Abbrevs,595,8,16,3,3,false,false,1,false,false,34,20,5,42,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/AbstractOptionPane.java,AbstractOptionPane,401,4,16,0,2,false,false,3,false,false,7,18,2,10,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/ActionContext.java,ActionContext,69,0,2,0,2,false,false,2,false,false,0,2,0,2,0,false,false,false,true,false,public,0,0,0,true
jEdit-v5.5.0/org/gjt/sp/jedit/ActionListHandler.java,ActionListHandler,200,9,9,0,0,false,false,3,true,false,5,16,6,9,0,false,false,false,true,false,default,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/ActionSet.java,ActionSet,335,2,12,1,7,false,false,2,false,false,3,11,5,8,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/Autosave.java,Autosave,109,1,3,1,0,false,false,1,false,false,7,2,4,12,0,false,false,false,true,false,default,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/BeanShell.java,BeanShell,550,2,15,0,1,false,false,2,false,false,14,32,14,31,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/BeanShellAction.java,BeanShellAction,206,5,6,0,1,false,false,3,false,false,5,2,5,10,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/BeanShellFacade.java,BeanShellFacade,346,4,12,1,1,false,false,3,false,false,12,21,12,7,0,false,false,false,true,false,public,0,0,0,true
jEdit-v5.5.0/org/gjt/sp/jedit/Buffer.java,Buffer,2341,39,88,13,26,false,false,1,true,false,134,71,36,106,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/BufferHistory.java,BufferHistory,486,3,12,1,2,false,false,2,false,false,20,11,11,42,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/Debug.java,Debug,177,22,1,0,0,false,false,1,false,false,0,1,0,4,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/EBComponent.java,EBComponent,56,0,0,0,0,false,false,3,false,false,1,0,0,0,0,false,true,false,false,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/EBMessage.java,EBMessage,99,1,3,0,1,false,false,3,false,false,0,0,0,1,0,false,false,false,true,false,public,0,0,0,true
jEdit-v5.5.0/org/gjt/sp/jedit/EBPlugin.java,EBPlugin,58,1,1,0,0,false,false,3,false,false,1,1,1,1,0,false,false,false,true,false,public,0,0,0,true
jEdit-v5.5.0/org/gjt/sp/jedit/EditAction.java,EditAction,228,0,9,0,4,false,false,2,false,false,2,1,4,1,0,false,false,false,true,false,public,0,0,0,true
jEdit-v5.5.0/org/gjt/sp/jedit/EditBus.java,EditBus,472,1,8,0,0,false,false,2,false,false,16,9,8,27,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/EditPane.java,EditPane,1323,9,33,2,7,false,false,2,false,false,92,21,37,159,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/EditPlugin.java,EditPlugin,842,1,19,0,15,false,false,2,false,false,14,21,6,32,0,false,false,false,true,false,public,0,0,0,true
jEdit-v5.5.0/org/gjt/sp/jedit/EditServer.java,EditServer,370,5,7,0,1,false,false,2,true,false,13,10,9,27,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/GUIUtilities.java,GUIUtilities,2251,8,76,4,11,false,false,4,false,false,81,146,48,123,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/IPropertyManager.java,IPropertyManager,40,0,0,0,0,false,false,3,true,false,0,0,0,0,0,false,true,false,false,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/JARClassLoader.java,JARClassLoader,525,8,15,0,5,false,false,5,true,false,32,15,12,22,0,false,false,false,true,false,public,0,0,0,false
jEdit-v5.5.0/org/gjt/sp/jedit/JEditAbstractEditAction.java,JEditAbstractEditAction,105,2,4,1,1,false,false,5,false,false,0,3,0,0,0,false,false,false,true,false,public,0,0,0,true
jEdit-v5.5.0/org/gjt/sp/jedit/JEditActionContext.java,JEditActionContext,182,4,6,0,4,false,false,4,false,false,5,4,3,9,0,false,false,false,true,false,public,0,0,0,true
jEdit-v5.5.0/org/gjt/sp/jedit/JEditActionSet.java,JEditActionSet,494,5,13,0,6,false,false,4,false,false,12,5,7,20,0,false,false,false,true,false,public,0,0,0,true
jEdit-v5.5.0/org/gjt/sp/jedit/JEditBeanShellAction.java,JEditBeanShellAction,206,9,6,0,1,false,false,5,false,false,4,2,4,7,0,false,false,false,true,false,public,0,0,0,false
