FullClassPath,AntiPattern
com.google.checkstyle.test.chapter7javadoc.rule731selfexplanatory.OverrideClass,RefusedParentBequest
com.google.checkstyle.test.chapter7javadoc.rule731selfexplanatory.InputJavadocMethodCheck,RefusedParentBequest
com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrectClass,RefusedParentBequest
com.google.checkstyle.test.chapter4formatting.rule4841indentation.SecondClassReturnWithVeryVeryVeryLongName,RefusedParentBequest
com.google.checkstyle.test.chapter4formatting.rule4841indentation.SecondClassWithLongLongLongLongName,RefusedParentBequest
com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrectClass,RefusedParentBequest
com.google.checkstyle.test.chapter4formatting.rule452indentcontinuationlines.InputIndentationCorrectClass,RefusedParentBequest
com.google.checkstyle.test.chapter4formatting.rule452indentcontinuationlines.SecondClassWithLongLongLongLongName,RefusedParentBequest
com.google.checkstyle.test.chapter4formatting.rule42blockindentation.InputIndentationCorrectClass,RefusedParentBequest
com.google.checkstyle.test.chapter4formatting.rule42blockindentation.SecondClassWithLongLongLongLongName,RefusedParentBequest
