FullClassPath,AntiPattern
com.google.checkstyle.test.chapter4formatting.rule4842fallthrough.InputFallThrough,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputParenPad,ComplexClass
com.google.checkstyle.test.chapter2filebasic.rule21filename.InputOuterTypeFilename2,ComplexClass
org.checkstyle.suppressionxpathfilter.avoidnestedblocks.SuppressionXpathRegressionAvoidNestedBlocksSwitch1,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule43onestatement.InputOneStatementPerLine,ComplexClass
org.checkstyle.suppressionxpathfilter.commentsindentation.SuppressionXpathRegressionCommentsIndentationEmptyCase,ComplexClass
com.google.checkstyle.test.base.AbstractIndentationTestSupport,ComplexClass
org.checkstyle.base.AbstractItModuleTestSupport,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock,ComplexClass
org.checkstyle.suppressionxpathfilter.fallthrough.SuppressionXpathRegressionFallThroughTwo,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputRightCurlyOther,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule4822variabledistance.InputVariableDeclarationUsageDistanceCheck,ComplexClass
org.checkstyle.suppressionxpathfilter.commentsindentation.SuppressionXpathRegressionCommentsIndentationNonEmptyCase,ComplexClass
com.google.checkstyle.test.chapter6programpractice.rule62donotignoreexceptions.InputEmptyBlockCatch,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule411bracesareused.InputNeedBraces,ComplexClass
org.checkstyle.suppressionxpathfilter.nestedifdepth.SuppressionXpathRegressionNestedIfDepthMax,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespaceAroundBasic,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputRightCurlyOtherAlone,ComplexClass
org.checkstyle.suppressionxpathfilter.indentation.SuppressionXpathRegressionIndentationTestThree,ComplexClass
org.checkstyle.suppressionxpathfilter.defaultcomeslast.SuppressionXpathRegressionDefaultComesLastOne,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule411bracesareused.EmptyBlocks,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule4843defaultcasepresent.InputMissingSwitchDefault,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyBlockBasic,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputLeftCurlyBraces,ComplexClass
com.google.checkstyle.test.base.AbstractGoogleModuleTestSupport,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule4843defaultcasepresent.bad_test,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule43onestatement.InputOneStatementPerLine,ComplexClass
org.checkstyle.suppressionxpathfilter.missingswitchdefault.SuppressionXpathRegressionMissingSwitchDefaultOne,ComplexClass
org.checkstyle.suppressionxpathfilter.cyclomaticcomplexity.SuppressionXpathRegressionCyclomaticComplexityTwo,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.WithInner,ComplexClass
org.checkstyle.suppressionxpathfilter.fallthrough.SuppressionXpathRegressionFallThroughOne,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationCommentIsAtTheEndOfBlock,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule4822variabledistance.InputVariableDeclarationUsageDistanceCheck,ComplexClass
org.checkstyle.suppressionxpathfilter.avoidnestedblocks.SuppressionXpathRegressionAvoidNestedBlocksSwitch2,ComplexClass
org.checkstyle.suppressionxpathfilter.missingswitchdefault.SuppressionXpathRegressionMissingSwitchDefaultTwo,ComplexClass
com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.NewClass,ComplexClass
org.checkstyle.suppressionxpathfilter.defaultcomeslast.SuppressionXpathRegressionDefaultComesLastTwo,ComplexClass
