FullClassPath,AntiPattern
com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyCatchBlockNoViolations,LongMethod
com.google.checkstyle.test.chapter5naming.rule527localvariablenames.InputLocalVariableNameSimple,LongMethod
com.google.checkstyle.test.chapter4formatting.rule411bracesareused.InputNeedBraces,LongMethod
com.google.checkstyle.test.chapter5naming.rule523methodnames.MethodNameTest,LongMethod
org.checkstyle.suppressionxpathfilter.anoninnerlength.SuppressionXpathRegressionAnonInnerLengthDefault,LongMethod
com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.WhitespaceAroundTest,LongMethod
com.google.checkstyle.test.chapter4formatting.rule452indentcontinuationlines.InputIndentationCorrect,LongMethod
com.google.checkstyle.test.chapter4formatting.rule42blockindentation.InputIndentationCorrect,LongMethod
org.checkstyle.suppressionxpathfilter.avoidnestedblocks.SuppressionXpathRegressionAvoidNestedBlocksSwitch2,LongMethod
com.google.checkstyle.test.chapter4formatting.rule485annotations.AnnotationLocationTest,LongMethod
com.google.checkstyle.test.chapter7javadoc.rule72thesummaryfragment.SummaryJavadocTest,LongMethod
com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputLeftCurlyBraces,LongMethod
org.checkstyle.suppressionxpathfilter.defaultcomeslast.SuppressionXpathRegressionDefaultComesLastOne,LongMethod
com.google.checkstyle.test.chapter3filestructure.toolongpackagetotestcoveragegooglesjavastylerule.InputLineLength,LongMethod
com.google.checkstyle.test.base.AbstractIndentationTestSupport,LongMethod
com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputRightCurlyDoWhile,LongMethod
com.google.checkstyle.test.chapter4formatting.rule44columnlimit.InputLineLength,LongMethod
com.google.checkstyle.test.chapter5naming.rule51identifiernames.CatchParameterNameTest,LongMethod
com.google.checkstyle.test.chapter4formatting.rule487modifiers.ModifierOrderTest,LongMethod
org.checkstyle.suppressionxpathfilter.XpathRegressionVariableDeclarationUsageDistanceTest,LongMethod
com.google.checkstyle.test.chapter3filestructure.rule32packagestate.InputLineLength,LongMethod
org.checkstyle.suppressionxpathfilter.XpathRegressionAnnotationUseStyleTest,LongMethod
com.google.checkstyle.test.chapter5naming.rule522typenames.TypeNameTest,LongMethod
com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.GenericWhitespaceTest,LongMethod
com.google.checkstyle.test.chapter5naming.rule521packagenames.PackageNameTest,LongMethod
com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrect,LongMethod
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock,LongMethod
com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputMethodParamPad,LongMethod
com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.InputRightCurlyDoWhileAlone,LongMethod
org.checkstyle.suppressionxpathfilter.XpathRegressionIndentationTest,LongMethod
org.checkstyle.suppressionxpathfilter.AbstractXpathTestSupport,LongMethod
com.google.checkstyle.test.base.AbstractGoogleModuleTestSupport,LongMethod
com.google.checkstyle.test.chapter4formatting.rule451wheretobreak.InputMethodParamPad,LongMethod
org.checkstyle.suppressionxpathfilter.cyclomaticcomplexity.SuppressionXpathRegressionCyclomaticComplexityTwo,LongMethod
com.google.checkstyle.test.chapter4formatting.rule4843defaultcasepresent.InputMissingSwitchDefault,LongMethod
org.checkstyle.checks.imports.ImportOrderTest,LongMethod
com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyBlockBasic,LongMethod
com.google.checkstyle.test.chapter5naming.rule527localvariablenames.InputLocalVariableNameOneCharVarName,LongMethod
com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputNoWhitespaceBeforeEmptyForLoop,LongMethod
com.google.checkstyle.test.chapter3filestructure.rule332nolinewrap.InputLineLength,LongMethod
com.google.checkstyle.test.chapter4formatting.rule451wheretobreak.InputOperatorWrap,LongMethod
com.google.checkstyle.test.chapter4formatting.rule43onestatement.InputOneStatementPerLine,LongMethod
com.google.checkstyle.test.chapter4formatting.rule451wheretobreak.MethodParamPadTest,LongMethod
com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.ParenPadTest,LongMethod
org.checkstyle.suppressionxpathfilter.avoidnestedblocks.SuppressionXpathRegressionAvoidNestedBlocksSwitch1,LongMethod
com.google.checkstyle.test.chapter5naming.rule525nonconstantfieldnames.InputMemberNameSimple,LongMethod
com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.WithAnon,LongMethod
org.checkstyle.suppressionxpathfilter.nestedifdepth.SuppressionXpathRegressionNestedIfDepthMax,LongMethod
com.google.checkstyle.test.chapter7javadoc.rule712paragraphs.JavadocParagraphTest,LongMethod
com.google.checkstyle.test.chapter2filebasic.rule231filetab.InputFileTabCharacter,LongMethod
com.google.checkstyle.test.chapter2filebasic.rule232specialescape.InputIllegalTokenText,LongMethod
