file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,enableArchiveAction/0,false,212,0,2,2,0,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,enableSpamAction/0,false,216,0,1,1,0,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,createNotificationActionCreator/0,false,239,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,verifyNumberOfActions/1[int],false,298,2,3,2,1,1,3,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,disableSpamAction/0,false,203,0,1,1,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,disableOptionalSummaryActions/0,false,220,1,3,1,2,1,2,4,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,testBuildStackedNotification/0,false,61,10,12,0,12,1,15,18,0,8,0,15,8,4,0,0,0,0,2,5,8,0,0,0,0,0,40,1,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,disableDeleteAction/0,false,195,0,2,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,"verifyAddAction/3[int,java.lang.String,com.fsck.k9.notification.PendingIntent]",false,294,2,8,7,1,1,3,3,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Mobile/k-9-5.600/k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,com.fsck.k9.notification.WearNotificationsTest,disableOptionalActions/0,false,189,1,4,1,3,1,3,5,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
