index,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
0,Signal-Android-4.60.5/app/src/flipper/java/org/thoughtcrime/securesms/FlipperApplicationContext.java,FlipperApplicationContext,27,0,1,0,0,TRUE,FALSE,3,FALSE,FALSE,0,0,8,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1,Signal-Android-4.60.5/app/src/flipper/java/org/thoughtcrime/securesms/database/FlipperSqlCipherAdapter.java,FlipperSqlCipherAdapter,245,0,13,0,7,TRUE,FALSE,4,TRUE,FALSE,2,25,17,24,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
2,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/AppCapabilities.java,AppCapabilities,20,1,1,0,1,FALSE,FALSE,2,FALSE,FALSE,0,1,2,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
3,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/AppInitialization.java,AppInitialization,55,1,2,0,0,FALSE,FALSE,2,FALSE,FALSE,0,2,12,15,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
4,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/ApplicationContext.java,ApplicationContext,387,8,31,0,6,TRUE,FALSE,2,FALSE,FALSE,15,4,59,33,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
5,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/ApplicationPreferencesActivity.java,ApplicationPreferencesActivity,286,13,6,0,0,FALSE,FALSE,3,FALSE,FALSE,7,7,26,23,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
6,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/BaseActionBarActivity.java,BaseActionBarActivity,101,1,9,1,0,FALSE,FALSE,4,FALSE,FALSE,5,10,19,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Interfacer
7,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/BaseActivity.java,BaseActivity,46,0,5,0,0,FALSE,FALSE,2,FALSE,FALSE,1,5,10,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
8,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/BindableConversationItem.java,BindableConversationItem,51,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,17,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
9,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/BindableConversationListItem.java,BindableConversationListItem,17,0,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,5,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
10,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/BlockUnblockDialog.java,BlockUnblockDialog,128,0,5,0,0,FALSE,FALSE,3,FALSE,FALSE,5,20,13,16,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
11,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/BlockedContactsActivity.java,BlockedContactsActivity,140,1,4,0,0,FALSE,FALSE,3,FALSE,FALSE,2,2,25,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
12,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/ClearProfileAvatarActivity.java,ClearProfileAvatarActivity,41,1,3,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,3,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
13,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/ConfirmIdentityDialog.java,ConfirmIdentityDialog,201,2,2,1,0,FALSE,FALSE,3,FALSE,FALSE,7,1,32,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
14,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/ContactSelectionActivity.java,ContactSelectionActivity,155,6,10,0,1,FALSE,FALSE,3,FALSE,FALSE,2,6,18,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Interfacer
15,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/ContactSelectionListFragment.java,ContactSelectionListFragment,499,23,28,4,2,FALSE,FALSE,4,FALSE,FALSE,23,26,55,60,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
16,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/DatabaseMigrationActivity.java,DatabaseMigrationActivity,195,11,13,0,0,FALSE,FALSE,3,FALSE,FALSE,3,3,19,12,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
17,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/DeviceActivity.java,DeviceActivity,251,6,9,0,0,FALSE,FALSE,2,FALSE,FALSE,6,9,38,32,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
18,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/DeviceAddFragment.java,DeviceAddFragment,112,6,6,1,1,FALSE,FALSE,3,FALSE,FALSE,4,5,18,12,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
19,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/DeviceLinkFragment.java,DeviceLinkFragment,58,3,4,1,0,FALSE,FALSE,3,FALSE,FALSE,3,7,9,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
20,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/DeviceListFragment.java,DeviceListFragment,217,7,12,1,0,FALSE,FALSE,3,FALSE,FALSE,4,18,31,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
21,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/DeviceListItem.java,DeviceListItem,62,4,4,1,2,FALSE,FALSE,3,FALSE,FALSE,1,2,8,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
