file,class,method,variable,usage
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/SelectionGeneralizableElement.java,org.argouml.uml.diagram.static_structure.ui.SelectionGeneralizableElement,getInstructions/1[int],instructions,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/SelectionGeneralizableElement.java,org.argouml.uml.diagram.static_structure.ui.SelectionGeneralizableElement,getIcons/0,inherit,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/SelectionGeneralizableElement.java,org.argouml.uml.diagram.static_structure.ui.SelectionGeneralizableElement,getIcons/0,icons,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/SelectionGeneralizableElement.java,org.argouml.uml.diagram.static_structure.ui.SelectionGeneralizableElement,mouseEntered/1[java.awt.event.MouseEvent],useComposite,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/SelectionGeneralizableElement.java,org.argouml.uml.diagram.static_structure.ui.SelectionGeneralizableElement,isEdgePostProcessRequested/0,useComposite,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetAllModelElementsOfKindForTagDefinitionInStereotype/0,theTagDefinition,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetAllModelElementsOfKindForTagDefinitionInStereotype/0,theClass,2
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetAllModelElementsOfKindForTagDefinitionInStereotype/0,theStereotype,2
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetAllModelElementsOfKindForTagDefinitionInStereotype/0,theGoodPackage,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetUmlClassModelElements/0,theClass,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetUmlClassModelElements/0,theGoodPackage,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,setUpTestsOfTagDefinitionContainedInStereotype/0,theModel,5
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,setUpTestsOfTagDefinitionContainedInStereotype/0,theTagDefinition,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,setUpTestsOfTagDefinitionContainedInStereotype/0,theBadPackage,3
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,setUpTestsOfTagDefinitionContainedInStereotype/0,theClass,2
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,setUpTestsOfTagDefinitionContainedInStereotype/0,theStereotype,2
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,setUpTestsOfTagDefinitionContainedInStereotype/0,tdPath,4
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,setUpTestsOfTagDefinitionContainedInStereotype/0,theGoodPackage,5
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetPathForTagDefinitionInStereotype/0,theModel,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetPathForTagDefinitionInStereotype/0,theTagDefinition,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetPathForTagDefinitionInStereotype/0,tdPath,2
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetPathForTagDefinitionInStereotype/0,theStereotype,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetAllModelElementsOfKindNamespaceConstraint/0,theBadPackage,3
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetAllModelElementsOfKindNamespaceConstraint/0,theClass,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/tests/org/argouml/model/TestModelManagementHelper.java,org.argouml.model.TestModelManagementHelper,testGetAllModelElementsOfKindNamespaceConstraint/0,theStereotype,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/src/org/argouml/application/ArgoVersion.java,org.argouml.application.ArgoVersion,init/0,STABLE_VERSION,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/src/org/argouml/application/ArgoVersion.java,org.argouml.application.ArgoVersion,init/0,VERSION,1
/Users/danielogenrwot/Documents/Projects/roles-smells-metrics/src/bin/../../data/SourceProjects/Desktop/argouml-0.35.1/src/argouml-app/src/org/argouml/cognitive/ui/WizDescription.java,org.argouml.cognitive.ui.WizDescription,setTarget/1[java.lang.Object],description,16
