FullClassPath,AntiPattern
org.thoughtcrime.securesms.video.videoconverter.VideoThumbnailsView,ComplexClass
org.thoughtcrime.securesms.DeviceActivity,ComplexClass
org.thoughtcrime.securesms.registration.RegistrationNavigationActivity,ComplexClass
org.thoughtcrime.securesms.components.webrtc.WebRtcCallView,ComplexClass
org.thoughtcrime.securesms.jobs.MultiDeviceStickerPackOperationJob,ComplexClass
org.thoughtcrime.securesms.database.GroupDatabase,ComplexClass
org.thoughtcrime.securesms.MediaPreviewActivity,ComplexClass
org.thoughtcrime.securesms.components.ConversationItemFooter,ComplexClass
org.thoughtcrime.securesms.database.RecipientDatabase,ComplexClass
org.thoughtcrime.securesms.logging.CustomSignalProtocolLogger,ComplexClass
org.thoughtcrime.securesms.util.StickyHeaderDecoration,ComplexClass
org.thoughtcrime.securesms.components.InputPanel,ComplexClass
org.thoughtcrime.securesms.database.helpers.SQLCipherOpenHelper,ComplexClass
org.thoughtcrime.securesms.MessageDetailsActivity,ComplexClass
org.thoughtcrime.securesms.jobs.AttachmentUploadJob,ComplexClass
org.thoughtcrime.securesms.conversation.ConversationTitleView,ComplexClass
org.thoughtcrime.securesms.net.ChunkedDataFetcher,ComplexClass
org.thoughtcrime.securesms.components.TooltipPopup,ComplexClass
org.thoughtcrime.securesms.migrations.LegacyMigrationJob,ComplexClass
org.thoughtcrime.securesms.providers.PartProvider,ComplexClass
org.thoughtcrime.securesms.stickers.StickerKeyboardProvider,ComplexClass
org.thoughtcrime.securesms.lock.SignalPinReminderDialog,ComplexClass
org.thoughtcrime.securesms.recipients.RecipientDetails,ComplexClass
org.thoughtcrime.securesms.jobs.MmsSendJob,ComplexClass
org.thoughtcrime.securesms.sharing.ShareActivity,ComplexClass
org.thoughtcrime.securesms.imageeditor.model.EditorElement,ComplexClass
org.thoughtcrime.securesms.groups.LiveGroup,ComplexClass
org.thoughtcrime.securesms.imageeditor.model.EditorModel,ComplexClass
org.thoughtcrime.securesms.database.ThreadDatabase,ComplexClass
org.thoughtcrime.securesms.database.XmlBackup,ComplexClass
org.thoughtcrime.securesms.database.loaders.MessageDetailsLoader,ComplexClass
org.thoughtcrime.securesms.ApplicationContext,ComplexClass
org.thoughtcrime.securesms.util.TextSecurePreferences,ComplexClass
org.thoughtcrime.securesms.components.webrtc.WebRtcCallViewModel,ComplexClass
org.thoughtcrime.securesms.preferences.AdvancedPreferenceFragment,ComplexClass
org.thoughtcrime.securesms.database.loaders.GroupedThreadMediaLoader,ComplexClass
org.thoughtcrime.securesms.preferences.widgets.ContactPreference,ComplexClass
org.thoughtcrime.securesms.groups.ui.managegroup.ManageGroupViewModel,ComplexClass
org.thoughtcrime.securesms.mediaoverview.MediaOverviewPageFragment,ComplexClass
org.thoughtcrime.securesms.jobs.PushGroupSendJob,ComplexClass
org.thoughtcrime.securesms.RecipientPreferenceActivity,ComplexClass
org.thoughtcrime.securesms.conversation.ConversationActivity,ComplexClass
org.thoughtcrime.securesms.util.adapter.SectionedRecyclerViewAdapter,ComplexClass
org.thoughtcrime.securesms.migrations.LegacyMigrationJob,ComplexClass
org.thoughtcrime.securesms.mediasend.MediaSendViewModel,ComplexClass
org.thoughtcrime.securesms.imageeditor.model.EditorElementHierarchy,ComplexClass
org.thoughtcrime.securesms.video.videoconverter.MediaConverter,ComplexClass
org.thoughtcrime.securesms.service.SmsDeliveryListener,ComplexClass
org.thoughtcrime.securesms.registration.fragments.EnterPhoneNumberFragment,ComplexClass
org.thoughtcrime.securesms.contacts.RecipientsEditor,ComplexClass
org.thoughtcrime.securesms.database.model.MessageRecord,ComplexClass
org.thoughtcrime.securesms.components.ThumbnailView,ComplexClass
org.thoughtcrime.securesms.util.CharacterCalculator,ComplexClass
org.thoughtcrime.securesms.attachments.Attachment,ComplexClass
org.thoughtcrime.securesms.database.DraftDatabase,ComplexClass
org.thoughtcrime.securesms.util.DateUtils,ComplexClass
org.thoughtcrime.securesms.util.BucketInfo,ComplexClass
