FullClassPath,AntiPattern
org.gnucash.android.ui.settings.AccountPreferencesFragment,ComplexClass
org.gnucash.android.export.ExportAsyncTask,ComplexClass
org.gnucash.android.ui.util.widget.TransactionTypeSwitch,ComplexClass
org.gnucash.android.ui.report.ReportsActivity,ComplexClass
org.gnucash.android.ui.account.AccountsActivity,ComplexClass
org.gnucash.android.ui.common.BaseDrawerActivity,ComplexClass
org.gnucash.android.model.ScheduledAction,ComplexClass
org.gnucash.android.ui.account.AccountFormFragment,ComplexClass
org.gnucash.android.db.adapter.RecurrenceDbAdapter,ComplexClass
org.gnucash.android.ui.settings.BackupPreferenceFragment,ComplexClass
org.gnucash.android.ui.report.barchart.StackedBarChartFragment,ComplexClass
org.gnucash.android.ui.transaction.TransactionsActivity,ComplexClass
org.gnucash.android.db.adapter.DatabaseAdapter,ComplexClass
org.gnucash.android.ui.transaction.TransactionFormFragment,ComplexClass
org.gnucash.android.db.adapter.AccountsDbAdapter,ComplexClass
org.gnucash.android.ui.settings.GeneralPreferenceFragment,ComplexClass
org.gnucash.android.model.Budget,ComplexClass
org.gnucash.android.ui.account.AccountsListFragment,ComplexClass
org.gnucash.android.ui.transaction.TransactionsListFragment,ComplexClass
org.gnucash.android.export.qif.QifExporter,ComplexClass
org.gnucash.android.export.xml.GncXmlHelper,ComplexClass
org.gnucash.android.ui.export.ExportFormFragment,ComplexClass
org.gnucash.android.model.ScheduledAction,ComplexClass
org.gnucash.android.importer.GncXmlHandler,ComplexClass
org.gnucash.android.ui.report.linechart.CashFlowLineChartFragment,ComplexClass
org.gnucash.android.model.Recurrence,ComplexClass
org.gnucash.android.ui.transaction.ScheduledActionsListFragment,ComplexClass
org.gnucash.android.importer.GncXmlHandler,ComplexClass
