index,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
0,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/ArgoVersion.java,ArgoVersion,75,2,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
1,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/Main.java,Main,961,15,22,1,1,FALSE,FALSE,1,FALSE,FALSE,32,15,57,73,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
2,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/StartCritics.java,StartCritics,105,1,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,13,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
3,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/SubsystemUtility.java,SubsystemUtility,81,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,7,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
4,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java,AbstractArgoJPanel,245,6,8,3,3,FALSE,FALSE,4,FALSE,FALSE,2,3,14,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Information Holder
5,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/api/Argo.java,Argo,424,49,3,1,2,FALSE,FALSE,1,FALSE,FALSE,1,1,2,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
6,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/api/ArgoEventListener.java,ArgoEventListener,51,0,0,0,0,FALSE,FALSE,3,TRUE,FALSE,0,0,1,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
7,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/api/CommandLineInterface.java,CommandLineInterface,60,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
8,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/api/GUISettingsTabInterface.java,GUISettingsTabInterface,103,0,0,0,0,FALSE,FALSE,6,FALSE,FALSE,0,0,1,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
9,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/api/InitSubsystem.java,InitSubsystem,87,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
10,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/api/Predicate.java,Predicate,49,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
11,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/application/events/ArgoDiagramAppearanceEvent.java,ArgoDiagramAppearanceEvent,65,0,1,0,1,FALSE,FALSE,4,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
